Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,218.19,255.95,271.08,256.59,267.31,307.34,299.94,330.4,385.0,470.43,AVTNPL
Raw Material Cost,104.24,119.36,116.48,118.9,130.68,154.44,176.32,181.53,169.44,251.51,AVTNPL
Change in Inventory,34.1,13.53,6.86,1.6,-12.74,-11.01,10.94,31.12,-14.34,21.65,AVTNPL
Power and Fuel,12.5,13.01,15.11,16.06,16.76,18.42,19.2,29.43,26.27,30.08,AVTNPL
Other Mfr. Exp,17.92,16.25,25.09,21.96,21.41,25.19,27.56,35.3,34.23,46.62,AVTNPL
Employee Cost,16.46,19.0,22.25,28.94,24.94,27.15,33.41,42.73,45.86,50.6,AVTNPL
Selling and admin,13.52,13.52,17.61,20.8,18.62,22.63,19.73,23.27,25.95,32.18,AVTNPL
Other Expenses,3.65,3.08,2.43,1.45,1.52,4.43,4.92,8.03,9.4,12.5,AVTNPL
Other Income,0.59,0.05,3.6,3.29,1.05,5.91,12.02,3.88,7.24,7.1,AVTNPL
Depreciation,3.23,3.66,4.62,5.68,6.13,6.97,7.13,10.84,13.7,15.15,AVTNPL
Interest,6.21,5.95,1.81,3.49,0.85,1.1,1.65,4.2,4.5,3.0,AVTNPL
Profit before tax,75.15,75.7,76.14,44.2,34.71,41.91,32.98,30.07,48.55,57.54,AVTNPL
Tax,24.74,25.13,25.11,14.12,11.45,13.98,11.59,8.97,10.75,15.09,AVTNPL
Net profit,50.41,50.57,51.03,30.08,23.26,27.93,21.39,21.1,37.8,42.46,AVTNPL
