Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,9.9,-4.14,24.61,14.9,-78.43,-12.57,5.0,14.11,43.45,28.55,ELGIRUBCO
Cash from Investing Activity,-18.21,5.09,-11.17,-29.48,67.85,-21.4,-2.99,-4.47,-17.55,5.63,ELGIRUBCO
Cash from Financing Activity,-5.37,-2.7,-4.92,0.49,10.03,32.54,-4.0,-9.78,-26.21,-34.48,ELGIRUBCO
Net Cash Flow,-13.68,-1.75,8.52,-14.1,-0.55,-1.43,-1.99,-0.14,-0.31,-0.3,ELGIRUBCO
