Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,126.21,109.04,76.49,76.52,140.29,118.33,45.48,75.44,75.04,84.74,REVATHI
Raw Material Cost,83.39,65.27,42.17,40.0,73.5,62.42,30.79,24.95,42.0,58.81,REVATHI
Change in Inventory,5.86,-2.51,-6.4,-1.05,-7.34,-4.15,13.18,-13.36,5.59,19.53,REVATHI
Power and Fuel,0.66,0.6,0.45,0.4,0.54,0.58,0.54,0.4,0.37,0.35,REVATHI
Other Mfr. Exp,8.16,6.3,3.88,3.38,4.89,1.8,1.81,1.7,1.48,2.39,REVATHI
Employee Cost,11.62,11.05,10.55,7.94,11.41,13.15,11.37,10.4,11.03,12.98,REVATHI
Selling and admin,14.51,10.92,8.71,11.76,12.31,12.08,7.53,9.59,8.39,9.35,REVATHI
Other Expenses,3.41,5.72,7.29,1.71,3.72,1.29,8.91,3.56,0.69,1.56,REVATHI
Other Income,2.07,4.56,-5.28,0.24,10.55,0.89,1.25,0.94,2.49,1.53,REVATHI
Depreciation,2.11,1.93,1.77,0.64,0.45,0.52,0.63,0.54,0.65,0.85,REVATHI
Interest,10.52,12.27,11.96,11.05,10.51,8.19,3.86,2.01,1.2,3.08,REVATHI
Profit before tax,-0.24,-2.97,-21.97,-1.17,26.17,15.04,-5.53,9.87,17.31,16.43,REVATHI
Tax,0.19,0.15,-0.78,0.2,2.83,0.61,0.37,0.54,5.11,4.77,REVATHI
Net profit,-0.43,-3.12,-21.19,-1.37,23.34,14.42,-5.91,9.33,12.2,11.67,REVATHI
