Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,178.98,204.88,243.91,284.07,298.49,299.02,316.22,312.9,283.4,333.53,QUICKHEAL
Raw Material Cost,8.51,10.62,12.81,15.8,13.33,14.1,10.45,14.38,10.41,9.07,QUICKHEAL
Change in Inventory,,1.12,1.83,1.14,-1.03,0.92,-2.2,1.48,1.62,-2.3,QUICKHEAL
Power and Fuel,0.57,0.78,1.13,1.94,3.29,3.78,3.9,3.85,3.51,2.35,QUICKHEAL
Other Mfr. Exp,8.74,11.31,18.89,1.59,2.69,26.75,17.25,12.86,10.94,10.56,QUICKHEAL
Employee Cost,20.68,28.16,42.52,62.55,83.72,99.1,100.03,97.54,100.3,113.61,QUICKHEAL
Selling and admin,42.26,46.44,60.17,105.76,84.54,54.73,53.71,50.93,56.52,50.26,QUICKHEAL
Other Expenses,2.53,4.37,4.43,3.26,3.08,4.17,4.95,5.4,10.26,4.0,QUICKHEAL
Other Income,5.68,11.23,-5.79,8.18,9.44,23.3,22.37,23.18,29.02,23.94,QUICKHEAL
Depreciation,2.13,4.44,10.8,20.18,23.68,30.87,26.88,23.53,21.66,19.48,QUICKHEAL
Interest,,,,,,,,,,,QUICKHEAL
Profit before tax,99.24,111.11,89.2,82.31,92.57,89.74,119.22,129.07,100.44,145.84,QUICKHEAL
Tax,31.04,33.57,27.65,26.01,30.19,30.57,40.34,45.11,26.81,39.04,QUICKHEAL
Net profit,68.2,77.54,61.55,56.3,62.38,59.17,78.88,83.96,73.64,106.79,QUICKHEAL
