Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.7,4.7,4.7,4.7,4.7,4.7,4.7,23.33,70.53,70.53,UGROCAP
Reserves,17.4,19.07,22.85,24.52,27.34,29.36,32.34,574.39,851.0,881.91,UGROCAP
Borrowings,,,,,,,,9.74,254.54,765.7,UGROCAP
Other Liabilities,,0.03,0.8,0.44,0.21,0.18,,261.02,36.39,32.75,UGROCAP
Total,22.1,23.8,28.35,29.66,32.25,34.24,37.04,868.48,1212.46,1750.89,UGROCAP
Net Block,,,,,,,,20.19,37.7,36.25,UGROCAP
Capital Work in Progress,,,,,,,,10.87,0.94,3.88,UGROCAP
Investments,2.97,,25.82,15.17,24.55,25.79,36.11,106.79,72.51,55.23,UGROCAP
Other Assets,19.13,23.8,2.53,14.49,7.7,8.45,0.93,730.63,1101.31,1655.53,UGROCAP
Total,22.1,23.8,28.35,29.66,32.25,34.24,37.04,868.48,1212.46,1750.89,UGROCAP
Receivables,,,,,,,,2.32,6.58,3.58,UGROCAP
Inventory,4.31,20.31,,11.54,3.65,7.63,,,,,UGROCAP
Cash & Bank,0.42,1.61,0.07,0.4,3.27,,0.01,457.42,149.66,316.05,UGROCAP
No. of Equity Shares,4698500.0,4698500.0,4698500.0,4698500.0,4698500.0,4698500.0,4698500.0,23331482.0,70528550.0,70528550.0,UGROCAP
New Bonus Shares,,,,,,,,,,,UGROCAP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,UGROCAP
