Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,MUNJALSHOW
Reserves,248.16,294.81,348.13,402.72,444.92,504.67,561.62,602.63,624.55,633.4,MUNJALSHOW
Borrowings,73.16,21.11,,,,,,,,,MUNJALSHOW
Other Liabilities,212.9,208.02,218.14,202.12,156.62,163.09,223.68,180.85,128.57,160.01,MUNJALSHOW
Total,542.22,531.94,574.27,612.84,609.54,675.76,793.3,791.48,761.12,801.41,MUNJALSHOW
Net Block,244.97,245.97,232.92,211.08,197.49,177.95,157.25,142.71,145.09,134.05,MUNJALSHOW
Capital Work in Progress,11.19,7.44,0.54,1.74,2.61,2.88,0.75,3.04,1.93,1.08,MUNJALSHOW
Investments,3.0,20.0,30.0,68.0,81.89,170.94,244.05,243.26,318.61,292.26,MUNJALSHOW
Other Assets,283.06,258.53,310.81,332.02,327.55,323.99,391.25,402.47,295.49,374.02,MUNJALSHOW
Total,542.22,531.94,574.27,612.84,609.54,675.76,793.3,791.48,761.12,801.41,MUNJALSHOW
Receivables,175.97,141.61,176.87,203.36,199.11,194.18,244.88,199.03,139.98,196.49,MUNJALSHOW
Inventory,49.07,39.99,49.39,66.53,63.13,61.88,63.16,80.34,72.85,88.04,MUNJALSHOW
Cash & Bank,4.72,17.93,15.56,1.56,2.43,6.21,19.81,42.48,3.77,10.94,MUNJALSHOW
No. of Equity Shares,39997500.0,39996250.0,39996250.0,39996250.0,39996250.0,39999500.0,39999500.0,39996500.0,39996500.0,39996500.0,MUNJALSHOW
New Bonus Shares,,,,,,,,,,,MUNJALSHOW
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,MUNJALSHOW
