Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,226.62,226.62,226.62,226.62,226.62,226.62,226.62,226.62,226.62,226.62,HEIDELBERG
Reserves,588.96,620.02,606.74,644.94,668.31,740.33,819.78,944.57,1088.02,1267.27,HEIDELBERG
Borrowings,776.91,1030.82,1356.82,1298.64,1039.01,705.31,619.23,516.82,412.73,301.94,HEIDELBERG
Other Liabilities,563.12,577.67,568.43,649.51,680.67,735.38,867.19,1007.52,1065.46,1049.59,HEIDELBERG
Total,2155.61,2455.13,2758.61,2819.71,2614.61,2407.64,2532.82,2695.53,2792.83,2845.42,HEIDELBERG
Net Block,347.62,374.03,1787.32,1793.77,1901.19,1877.07,1806.03,1736.84,1693.03,1618.44,HEIDELBERG
Capital Work in Progress,1054.41,1517.07,166.98,127.42,56.05,6.29,8.07,17.24,15.99,18.91,HEIDELBERG
Investments,,,,,,,,,,,HEIDELBERG
Other Assets,753.58,564.03,804.31,898.52,657.37,524.28,718.72,941.45,1083.81,1208.07,HEIDELBERG
Total,2155.61,2455.13,2758.61,2819.71,2614.61,2407.64,2532.82,2695.53,2792.83,2845.42,HEIDELBERG
Receivables,24.26,21.61,30.6,19.14,25.76,12.56,18.8,25.32,25.67,33.32,HEIDELBERG
Inventory,110.68,165.04,198.92,191.0,178.21,139.64,126.89,167.42,145.76,160.71,HEIDELBERG
Cash & Bank,310.71,73.18,114.14,146.26,7.77,14.2,212.41,337.67,470.62,431.65,HEIDELBERG
No. of Equity Shares,226631309.0,226628193.0,226631310.0,226631309.0,226631309.0,226631309.0,226631309.0,226631309.0,226631309.0,226631309.0,HEIDELBERG
New Bonus Shares,,,,,,,,,,,HEIDELBERG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HEIDELBERG
