Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,114.88,132.71,104.92,110.61,49.26,128.24,151.5,174.03,164.68,186.63,BHARATGEAR
Expenses,113.87,121.9,104.27,104.45,53.44,118.35,135.33,160.11,146.94,169.41,BHARATGEAR
Other Income,0.4,1.63,0.72,2.13,0.5,0.25,0.69,-0.07,1.53,3.62,BHARATGEAR
Depreciation,6.65,6.72,6.77,6.55,6.26,6.09,5.99,5.81,5.78,5.25,BHARATGEAR
Interest,5.56,5.63,5.35,5.12,5.48,6.33,6.06,4.8,4.89,4.97,BHARATGEAR
Profit before tax,-10.8,0.09,-10.75,-3.38,-15.42,-2.28,4.81,3.24,8.6,10.62,BHARATGEAR
Tax,-3.77,1.67,-2.75,-1.2,-2.28,-0.21,0.07,0.47,2.21,2.67,BHARATGEAR
Net profit,-7.03,-1.58,-8.0,-2.18,-13.14,-2.07,4.74,2.77,6.39,7.95,BHARATGEAR
Operating Profit,1.01,10.81,0.65,6.16,-4.18,9.89,16.17,13.92,17.74,17.22,BHARATGEAR
