Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,181.1,180.74,291.77,316.22,331.67,386.94,355.35,498.68,482.38,424.53,CENTUM
Raw Material Cost,118.24,123.38,182.14,226.98,220.41,261.65,255.73,313.67,286.1,234.82,CENTUM
Change in Inventory,-4.02,3.78,-3.46,17.48,9.04,16.62,5.48,0.15,5.75,-17.83,CENTUM
Power and Fuel,1.97,2.41,3.03,3.61,4.18,4.96,7.22,5.62,5.99,5.26,CENTUM
Other Mfr. Exp,1.56,1.69,2.05,2.85,2.66,3.61,4.39,3.87,3.83,3.55,CENTUM
Employee Cost,24.56,28.44,33.59,40.16,43.96,52.34,60.59,67.51,76.91,68.35,CENTUM
Selling and admin,9.89,12.29,16.98,16.91,20.06,28.19,25.81,22.93,26.85,20.67,CENTUM
Other Expenses,2.77,14.1,5.41,1.18,6.39,3.01,6.93,15.57,17.17,11.58,CENTUM
Other Income,1.5,1.66,6.41,11.29,11.65,6.69,7.66,36.7,4.32,3.86,CENTUM
Depreciation,7.47,7.58,7.16,7.13,6.24,7.98,12.02,12.09,13.15,15.82,CENTUM
Interest,4.44,4.16,5.58,3.47,5.27,7.56,15.01,26.77,27.66,17.38,CENTUM
Profit before tax,7.68,-7.87,38.78,42.7,43.19,40.95,-19.21,67.5,34.79,33.13,CENTUM
Tax,2.45,-2.12,8.29,10.66,10.79,10.09,2.6,9.5,9.75,9.14,CENTUM
Net profit,5.23,-5.75,30.49,32.05,32.41,30.86,-21.81,58.0,25.04,23.98,CENTUM
