Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.58,5.61,5.69,7.19,7.34,7.59,7.59,7.59,7.59,8.22,INDTERRAIN
Reserves,15.28,20.18,30.49,119.21,153.62,171.26,196.44,222.09,208.53,190.26,INDTERRAIN
Borrowings,61.15,61.0,56.46,39.34,44.73,44.23,37.33,33.37,123.03,114.32,INDTERRAIN
Other Liabilities,36.65,34.65,48.08,49.79,64.24,77.76,135.59,155.22,164.14,152.78,INDTERRAIN
Total,118.66,121.44,140.72,215.53,269.93,300.84,376.95,418.27,503.29,465.58,INDTERRAIN
Net Block,9.12,8.4,7.94,6.73,26.57,34.51,49.21,53.47,128.49,111.14,INDTERRAIN
Capital Work in Progress,,,,,,2.03,,,,,INDTERRAIN
Investments,,,,59.07,,,,30.07,21.06,21.59,INDTERRAIN
Other Assets,109.54,113.04,132.78,149.73,243.36,264.3,327.74,334.73,353.74,332.85,INDTERRAIN
Total,118.66,121.44,140.72,215.53,269.93,300.84,376.95,418.27,503.29,465.58,INDTERRAIN
Receivables,62.62,69.05,77.11,95.61,117.23,109.18,178.66,240.06,251.38,226.5,INDTERRAIN
Inventory,32.41,32.35,43.08,35.88,44.82,73.65,80.58,68.44,76.78,62.22,INDTERRAIN
Cash & Bank,5.88,2.56,2.71,2.5,67.17,64.36,51.63,7.83,2.66,0.56,INDTERRAIN
No. of Equity Shares,5581331.0,5608831.0,5690000.0,7190000.0,36711300.0,37941300.0,37941300.0,37941300.0,37941300.0,41091685.0,INDTERRAIN
New Bonus Shares,,,,,,,,,,,INDTERRAIN
Face value,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,INDTERRAIN
