Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,534.54,524.61,583.27,780.29,889.04,964.83,884.2,1061.86,969.04,689.19,KIRIINDUS
Raw Material Cost,376.47,423.39,361.78,552.38,669.56,647.28,568.02,690.84,612.66,458.77,KIRIINDUS
Change in Inventory,10.6,-7.48,-73.13,-27.64,5.71,-23.51,22.07,9.02,4.2,4.11,KIRIINDUS
Power and Fuel,34.72,28.96,41.17,49.93,53.35,63.48,80.03,88.11,97.89,81.79,KIRIINDUS
Other Mfr. Exp,7.58,4.28,11.48,17.67,19.16,44.94,49.67,52.29,53.9,38.71,KIRIINDUS
Employee Cost,21.43,15.71,20.0,25.56,32.13,26.29,32.49,34.28,41.23,41.73,KIRIINDUS
Selling and admin,19.95,11.45,14.06,20.65,20.91,26.7,38.08,35.07,57.47,55.22,KIRIINDUS
Other Expenses,0.35,,0.32,17.81,16.81,5.05,7.82,13.88,13.94,17.96,KIRIINDUS
Other Income,-19.34,-110.38,-28.2,2.3,12.11,2.0,3.25,2.83,4.14,1.98,KIRIINDUS
Depreciation,30.26,31.98,33.5,20.22,20.38,22.18,25.05,28.5,36.62,39.0,KIRIINDUS
Interest,52.39,75.43,77.26,84.44,67.15,8.03,1.65,4.4,4.52,3.85,KIRIINDUS
Profit before tax,-17.35,-184.45,-77.63,-33.71,7.41,99.37,106.71,126.34,59.15,-41.75,KIRIINDUS
Tax,6.24,-1.02,-0.24,3.15,-1.66,5.14,4.17,6.3,8.96,-5.19,KIRIINDUS
Net profit,-23.59,-183.43,-77.39,-36.86,9.07,94.22,102.54,120.04,50.19,-36.56,KIRIINDUS
