Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,476.04,670.23,1271.19,1383.98,1720.39,2002.01,2246.12,3039.35,3284.36,225.72,PVR
Raw Material Cost,32.02,,85.47,100.29,116.16,132.19,154.68,235.14,259.27,18.33,PVR
Change in Inventory,,,,,,,,,,,PVR
Power and Fuel,27.04,42.89,93.04,107.94,118.46,135.69,146.82,180.36,204.77,55.66,PVR
Other Mfr. Exp,44.92,296.5,389.43,407.16,501.87,582.15,648.02,855.37,919.43,94.96,PVR
Employee Cost,50.81,62.94,115.5,129.11,168.62,205.33,242.1,326.96,381.78,207.65,PVR
Selling and admin,247.44,157.46,373.01,438.21,518.99,632.43,655.34,838.93,410.84,154.81,PVR
Other Expenses,2.13,4.49,11.59,10.06,15.87,13.67,13.26,24.9,42.79,23.85,PVR
Other Income,12.13,6.66,11.29,-1.72,43.52,48.95,28.62,30.07,42.86,472.75,PVR
Depreciation,31.36,42.95,78.79,99.54,98.51,122.39,141.19,181.64,533.06,563.49,PVR
Interest,17.96,25.46,76.88,76.33,83.36,79.97,83.35,127.75,479.84,493.47,PVR
Profit before tax,34.49,44.2,58.77,13.62,142.07,147.14,189.98,298.37,95.44,-913.75,PVR
Tax,6.38,-10.65,0.9,,48.56,54.22,68.56,108.28,65.28,-190.25,PVR
Net profit,28.11,54.85,57.87,13.62,93.51,92.92,121.42,190.09,30.16,-723.5,PVR
