Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,162.14,162.14,162.14,162.14,162.14,162.14,162.14,162.14,162.14,162.14,MADRASFERT
Reserves,-492.81,-468.37,-368.33,-504.75,-694.29,-592.21,-654.17,-737.41,-891.78,-857.37,MADRASFERT
Borrowings,560.69,872.7,789.9,913.68,986.23,1253.56,1506.45,1651.59,1803.98,1377.98,MADRASFERT
Other Liabilities,579.56,347.34,1151.85,784.49,797.84,406.32,567.79,491.97,344.38,528.25,MADRASFERT
Total,809.58,913.81,1735.56,1355.56,1251.92,1229.81,1582.21,1568.29,1418.72,1211.0,MADRASFERT
Net Block,225.95,231.6,195.23,183.34,179.89,183.18,161.63,147.62,217.48,190.46,MADRASFERT
Capital Work in Progress,33.18,16.65,18.28,14.69,14.51,21.99,25.69,30.59,3.13,17.78,MADRASFERT
Investments,0.4,0.4,0.4,0.4,0.4,135.28,148.94,197.91,179.8,202.75,MADRASFERT
Other Assets,550.05,665.16,1521.65,1157.13,1057.12,889.36,1245.95,1192.17,1018.31,800.01,MADRASFERT
Total,809.58,913.81,1735.56,1355.56,1251.92,1229.81,1582.21,1568.29,1418.72,1211.0,MADRASFERT
Receivables,0.08,3.73,0.09,13.59,9.32,43.63,20.05,27.21,521.74,293.31,MADRASFERT
Inventory,302.94,307.45,223.7,189.84,211.07,313.55,219.86,280.86,239.45,246.67,MADRASFERT
Cash & Bank,57.11,5.82,22.76,17.68,32.33,2.4,27.21,36.82,133.31,79.79,MADRASFERT
No. of Equity Shares,163177900.0,163177900.0,163177900.0,163177900.0,163177900.0,163177900.0,163176600.0,163176600.0,163176600.0,163176600.0,MADRASFERT
New Bonus Shares,,,,,,,,,,,MADRASFERT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MADRASFERT
