Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,188.59,152.2,290.08,838.65,539.05,543.88,562.01,644.38,506.62,619.17,UBL
Cash from Investing Activity,-334.2,-427.52,-157.45,-327.22,-245.25,-233.53,-195.92,-429.7,-401.73,-150.59,UBL
Cash from Financing Activity,204.79,211.11,-172.6,-571.81,-296.67,-301.09,-363.44,-198.01,-94.88,-88.17,UBL
Net Cash Flow,59.18,-64.21,-39.97,-60.38,-2.87,9.26,2.65,16.67,10.01,380.41,UBL
