Report Date,2011-09-30 00:00:00,2012-09-30 00:00:00,2013-09-30 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,KMSUGAR
Reserves,-14.64,-20.9,-8.33,-0.8,10.46,47.1,65.99,150.53,168.9,195.04,KMSUGAR
Borrowings,100.49,82.07,112.72,145.75,94.72,141.23,98.74,108.54,174.08,201.0,KMSUGAR
Other Liabilities,22.06,21.69,30.24,163.11,146.35,169.62,130.36,216.05,165.51,210.15,KMSUGAR
Total,126.31,101.26,153.03,326.46,269.93,376.35,313.49,493.52,526.89,624.59,KMSUGAR
Net Block,66.55,58.38,50.81,64.9,61.44,95.24,94.04,152.62,160.38,158.31,KMSUGAR
Capital Work in Progress,0.18,,4.44,0.49,0.17,,0.1,7.03,0.36,8.16,KMSUGAR
Investments,0.1,0.1,0.1,0.11,2.96,7.75,7.26,15.01,27.44,23.74,KMSUGAR
Other Assets,59.48,42.78,97.68,260.96,205.36,273.36,212.09,318.86,338.71,434.38,KMSUGAR
Total,126.31,101.26,153.03,326.46,269.93,376.35,313.49,493.52,526.89,624.59,KMSUGAR
Receivables,1.89,6.24,8.59,31.69,26.67,16.54,22.32,27.5,20.79,19.57,KMSUGAR
Inventory,39.39,22.53,76.64,191.86,155.16,226.24,163.17,265.98,267.72,361.36,KMSUGAR
Cash & Bank,2.06,2.83,2.81,4.05,8.49,11.48,14.12,8.84,4.5,5.84,KMSUGAR
No. of Equity Shares,92000170.0,92000170.0,92000170.0,92000170.0,92000170.0,92000170.0,92000170.0,92000170.0,92000170.0,92000170.0,KMSUGAR
New Bonus Shares,,,,,,,,,,,KMSUGAR
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,KMSUGAR
