Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,112.48,129.69,141.81,149.45,160.52,165.36,163.67,187.5,194.47,236.64,ADFFOODS
Raw Material Cost,43.13,45.36,63.84,78.23,80.84,90.17,67.63,71.98,66.34,85.83,ADFFOODS
Change in Inventory,3.28,1.59,0.86,1.72,1.8,0.95,-2.77,4.21,0.47,1.66,ADFFOODS
Power and Fuel,3.55,3.86,4.01,4.2,4.21,4.45,4.68,5.54,5.8,5.95,ADFFOODS
Other Mfr. Exp,18.98,21.68,3.81,1.57,1.33,1.41,23.7,25.93,25.77,31.48,ADFFOODS
Employee Cost,7.0,8.16,11.21,12.03,12.47,13.92,14.05,13.58,15.35,15.04,ADFFOODS
Selling and admin,19.97,28.18,34.34,31.56,32.7,31.11,30.42,35.55,40.37,44.58,ADFFOODS
Other Expenses,3.45,9.06,2.95,2.9,3.15,3.47,2.6,3.45,2.78,3.43,ADFFOODS
Other Income,3.44,10.53,3.95,8.35,3.63,5.59,18.47,13.5,8.85,4.25,ADFFOODS
Depreciation,4.67,4.15,7.33,7.32,7.89,4.35,4.36,4.31,5.52,5.89,ADFFOODS
Interest,1.24,1.63,1.14,0.95,1.14,0.95,1.13,0.87,1.33,1.16,ADFFOODS
Profit before tax,17.21,19.73,17.99,20.76,22.22,22.07,30.8,44.0,40.53,49.19,ADFFOODS
Tax,5.58,4.15,5.54,6.16,8.12,7.72,8.58,13.52,9.07,12.51,ADFFOODS
Net profit,11.63,15.59,12.45,14.6,14.1,14.36,22.22,30.48,31.47,36.69,ADFFOODS
