Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,126.53,193.38,239.38,271.34,269.58,195.45,282.07,286.38,272.39,245.53,SKMEGGPROD
Raw Material Cost,93.28,140.47,159.66,194.64,180.51,165.46,221.94,219.83,222.02,164.16,SKMEGGPROD
Change in Inventory,-1.66,10.11,-5.14,10.66,-1.2,9.75,-11.64,1.43,16.73,1.82,SKMEGGPROD
Power and Fuel,8.4,10.82,10.83,13.36,13.76,11.18,12.12,12.86,11.89,9.61,SKMEGGPROD
Other Mfr. Exp,4.81,7.69,8.63,10.5,10.82,8.43,10.41,13.12,16.67,12.69,SKMEGGPROD
Employee Cost,5.99,7.21,8.93,14.29,16.48,13.33,12.13,14.19,16.24,15.53,SKMEGGPROD
Selling and admin,6.65,8.56,9.25,9.55,11.19,11.2,10.84,13.53,14.43,13.19,SKMEGGPROD
Other Expenses,0.17,4.16,7.28,2.3,0.49,0.71,0.57,0.51,0.28,0.65,SKMEGGPROD
Other Income,-2.18,7.0,1.06,15.81,12.63,22.47,19.77,8.59,20.68,12.95,SKMEGGPROD
Depreciation,9.01,18.45,12.63,13.31,12.08,12.04,12.95,10.88,14.15,20.68,SKMEGGPROD
Interest,11.53,11.76,8.36,5.04,2.54,4.89,4.98,4.25,5.97,3.75,SKMEGGPROD
Profit before tax,-17.15,1.37,9.73,34.82,33.14,0.43,4.26,7.23,8.15,20.04,SKMEGGPROD
Tax,-5.53,0.33,2.93,9.64,10.5,-1.36,3.29,1.18,2.85,4.35,SKMEGGPROD
Net profit,-11.62,1.03,6.81,25.19,22.65,1.79,0.96,6.05,5.3,15.7,SKMEGGPROD
