Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,379.48,370.41,267.13,191.77,211.71,158.39,192.87,166.48,106.98,119.61,MANINFRA
Raw Material Cost,139.18,133.49,102.61,64.31,72.48,40.05,46.24,43.03,41.95,45.18,MANINFRA
Change in Inventory,19.38,-18.37,-1.74,-0.03,-1.18,,,-0.76,,,MANINFRA
Power and Fuel,7.47,6.31,6.48,7.02,4.25,1.44,1.54,3.61,2.41,2.17,MANINFRA
Other Mfr. Exp,127.3,129.79,103.58,67.38,73.57,58.46,66.19,34.78,29.05,39.17,MANINFRA
Employee Cost,35.02,34.97,26.23,24.04,23.48,20.66,23.86,23.47,24.7,19.66,MANINFRA
Selling and admin,12.15,6.62,6.8,8.48,8.37,6.49,8.69,8.44,6.83,5.59,MANINFRA
Other Expenses,17.53,9.89,12.34,3.78,7.14,2.76,28.64,11.49,3.69,4.08,MANINFRA
Other Income,61.06,47.37,45.2,67.98,52.46,66.62,90.25,107.5,96.22,113.76,MANINFRA
Depreciation,20.51,15.2,10.09,10.17,7.27,5.45,4.84,3.99,4.8,6.48,MANINFRA
Interest,1.07,2.85,1.11,1.14,0.99,1.03,0.91,1.64,1.19,1.23,MANINFRA
Profit before tax,99.69,60.29,41.35,73.4,65.44,88.67,102.21,142.77,88.58,109.81,MANINFRA
Tax,33.16,16.71,12.8,22.88,22.38,29.04,28.55,34.25,19.86,17.39,MANINFRA
Net profit,66.53,43.58,28.55,50.52,43.06,59.62,73.67,108.52,68.73,92.42,MANINFRA
