Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1045.14,965.38,1110.06,1347.36,1832.46,2067.49,2573.33,2854.14,1929.56,1863.5,WABCOINDIA
Raw Material Cost,579.26,510.81,632.88,790.03,1126.4,1275.67,1551.43,1834.54,1126.36,1135.83,WABCOINDIA
Change in Inventory,6.93,-6.38,-0.99,-2.91,26.71,37.59,-50.47,12.37,-22.32,1.6,WABCOINDIA
Power and Fuel,14.35,17.56,19.66,19.92,20.91,19.73,20.73,21.84,17.66,14.8,WABCOINDIA
Other Mfr. Exp,59.93,41.35,57.76,63.58,127.86,125.71,155.91,162.38,114.89,102.01,WABCOINDIA
Employee Cost,94.56,107.05,125.28,143.52,187.91,191.17,229.15,253.7,265.79,290.6,WABCOINDIA
Selling and admin,70.15,65.73,75.61,39.18,79.68,138.49,147.1,157.98,115.53,96.01,WABCOINDIA
Other Expenses,13.89,22.33,31.65,84.87,29.84,27.84,19.69,25.27,13.19,19.86,WABCOINDIA
Other Income,12.06,12.52,27.13,20.3,40.12,36.07,46.29,71.55,61.55,38.66,WABCOINDIA
Depreciation,15.64,21.72,32.15,46.66,56.2,61.63,61.74,71.44,90.11,90.4,WABCOINDIA
Interest,0.12,0.02,0.14,0.36,0.15,0.46,1.62,,1.92,1.99,WABCOINDIA
Profit before tax,216.23,184.95,161.07,176.63,270.34,300.45,381.78,410.91,223.34,152.26,WABCOINDIA
Tax,62.83,54.16,43.59,55.97,66.97,86.97,108.96,128.74,64.53,48.46,WABCOINDIA
Net profit,153.4,130.79,117.48,120.66,203.37,213.48,272.83,282.17,158.81,103.8,WABCOINDIA
