Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,0.14,0.08,0.07,,8.7,99.15,129.18,663.01,689.91,905.45,BESTAGRO
Raw Material Cost,,,,,8.27,100.77,128.92,648.34,653.52,911.47,BESTAGRO
Change in Inventory,,,,,,7.92,2.74,14.04,0.5,78.93,BESTAGRO
Power and Fuel,0.01,0.01,,,,,,0.06,0.15,0.29,BESTAGRO
Other Mfr. Exp,,,,,,0.03,0.08,0.09,0.08,0.3,BESTAGRO
Employee Cost,0.07,0.02,0.06,0.02,0.11,0.4,0.58,6.26,8.82,10.11,BESTAGRO
Selling and admin,0.06,0.03,0.04,0.07,0.5,4.19,4.68,7.75,7.41,8.39,BESTAGRO
Other Expenses,,,0.01,,-0.01,0.64,0.58,3.18,5.58,2.64,BESTAGRO
Other Income,,,0.07,0.14,0.24,0.24,4.09,2.12,4.35,7.3,BESTAGRO
Depreciation,,,,,,0.07,0.15,0.84,1.69,2.95,BESTAGRO
Interest,,,,,,1.18,0.98,5.35,5.93,4.74,BESTAGRO
Profit before tax,,0.02,0.03,0.05,0.07,0.03,0.04,7.3,11.58,50.79,BESTAGRO
Tax,,0.01,0.01,0.01,0.03,0.17,0.07,2.62,3.31,13.72,BESTAGRO
Net profit,,0.01,0.02,0.03,0.04,-0.14,-0.02,4.69,8.26,37.07,BESTAGRO
