Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,3038.36,3989.92,5324.83,6348.52,7232.1,8099.44,9485.5,8368.85,4938.59,2669.34,PCJEWELLER
Raw Material Cost,3131.1,3936.72,4500.82,6408.34,6618.52,7409.64,9148.89,7937.43,4631.88,2968.01,PCJEWELLER
Change in Inventory,613.73,574.44,22.67,1026.01,401.99,337.28,1006.42,148.92,337.85,828.9,PCJEWELLER
Power and Fuel,3.3,4.78,5.56,6.36,7.6,7.9,9.08,9.07,7.33,5.47,PCJEWELLER
Other Mfr. Exp,24.53,27.37,39.38,39.69,52.46,43.85,47.11,20.82,16.35,18.77,PCJEWELLER
Employee Cost,24.9,35.3,44.74,55.55,70.7,78.6,89.69,112.4,71.57,40.55,PCJEWELLER
Selling and admin,56.84,98.71,129.5,130.67,121.67,128.09,177.28,108.63,42.3,21.91,PCJEWELLER
Other Expenses,80.01,-20.98,28.83,3.95,4.12,7.7,7.86,45.9,52.21,40.51,PCJEWELLER
Other Income,17.38,19.53,36.31,59.19,50.8,109.21,99.57,85.0,77.45,30.67,PCJEWELLER
Depreciation,6.59,9.99,12.32,23.02,22.61,22.01,20.46,16.75,34.66,33.26,PCJEWELLER
Interest,77.21,127.47,153.28,226.82,250.77,281.74,320.95,349.01,374.05,396.02,PCJEWELLER
Profit before tax,264.99,364.53,469.38,539.32,536.44,566.4,770.17,2.76,123.54,4.41,PCJEWELLER
Tax,33.7,73.88,113.06,161.09,137.13,135.87,202.77,5.57,45.04,-56.43,PCJEWELLER
Net profit,231.29,290.66,356.31,378.23,399.31,430.53,567.4,-2.81,78.5,60.84,PCJEWELLER
