Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,-0.08,0.01,0.02,9.61,-0.2,23.9,15.43,25.78,12.43,31.44,APOLLOPIPE
Cash from Investing Activity,,,,-9.91,,-8.76,-27.39,-43.81,-52.07,-55.56,APOLLOPIPE
Cash from Financing Activity,0.01,,,0.27,0.22,-15.16,215.32,-39.19,20.19,-31.58,APOLLOPIPE
Net Cash Flow,-0.07,0.01,0.02,-0.02,0.02,-0.02,203.36,-57.23,-19.45,-55.71,APOLLOPIPE
