Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,14.94,21.66,28.49,31.6,32.1,34.82,39.07,45.15,51.28,61.7,UGROCAP
Expenses,17.53,24.87,15.61,22.75,18.42,19.56,21.42,26.84,23.95,28.18,UGROCAP
Other Income,2.5,,0.4,5.55,,,0.02,3.51,,1.0,UGROCAP
Depreciation,1.28,1.73,2.25,2.12,2.71,2.88,3.01,3.14,2.6,2.86,UGROCAP
Interest,0.85,1.17,5.23,6.42,6.84,9.64,11.78,16.3,22.37,26.94,UGROCAP
Profit before tax,-2.22,-6.11,5.8,5.86,4.13,2.74,2.88,2.38,2.36,4.72,UGROCAP
Tax,-0.39,-0.22,-1.1,-14.49,0.4,-14.44,-3.4,0.83,0.66,1.34,UGROCAP
Net profit,-1.84,-5.89,6.89,20.35,3.73,17.18,6.27,1.55,1.7,3.38,UGROCAP
Operating Profit,-2.59,-3.21,12.88,8.85,13.68,15.26,17.65,18.31,27.33,33.52,UGROCAP
