Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,477.37,540.77,571.76,530.65,538.35,547.99,384.38,342.68,376.15,230.56,NECCLTD
Raw Material Cost,,,,,,,,,,,NECCLTD
Change in Inventory,,,,,,,,,,,NECCLTD
Power and Fuel,0.49,0.57,0.57,0.59,0.61,0.59,0.61,0.62,0.59,0.51,NECCLTD
Other Mfr. Exp,440.5,500.3,530.2,489.29,494.2,502.73,341.19,299.29,327.34,195.82,NECCLTD
Employee Cost,8.28,8.2,9.1,10.2,11.37,13.13,13.8,14.51,15.37,13.1,NECCLTD
Selling and admin,10.77,12.82,10.19,10.35,11.34,11.75,12.82,13.38,14.55,11.46,NECCLTD
Other Expenses,0.28,0.37,0.22,0.33,0.29,0.24,0.37,0.05,0.09,0.04,NECCLTD
Other Income,0.47,0.17,0.38,1.28,1.4,0.7,0.94,1.38,1.14,2.15,NECCLTD
Depreciation,3.35,3.49,3.66,3.31,3.07,2.7,3.14,3.4,3.11,3.1,NECCLTD
Interest,6.14,7.05,8.99,9.33,9.92,8.54,7.38,5.78,7.49,7.5,NECCLTD
Profit before tax,8.03,8.14,9.21,8.53,8.95,9.01,6.01,7.03,8.75,1.18,NECCLTD
Tax,2.76,2.93,2.93,3.0,3.32,3.41,2.13,2.5,2.37,-0.25,NECCLTD
Net profit,5.27,5.2,6.28,5.54,5.64,5.6,3.87,4.53,6.39,1.43,NECCLTD
