Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,20.8,-11.02,21.44,18.94,10.47,10.6,11.53,7.42,4.03,1.02,PEARLPOLY
Cash from Investing Activity,-4.1,31.67,-7.19,-6.93,-2.24,-4.86,-8.01,-0.27,0.32,1.79,PEARLPOLY
Cash from Financing Activity,-16.89,-19.56,-15.93,-12.63,-8.36,-5.53,-3.42,-7.95,-4.35,-2.28,PEARLPOLY
Net Cash Flow,-0.19,1.09,-1.68,-0.63,-0.14,0.21,0.11,-0.8,0.01,0.53,PEARLPOLY
