Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,58.38,58.8,59.57,59.62,89.35,89.42,89.5,89.55,89.57,89.68,STAR
Reserves,1300.84,1312.61,1571.36,1414.81,3068.28,3143.1,3072.37,3167.25,3069.22,3158.38,STAR
Borrowings,894.45,634.28,472.53,405.16,1544.66,1608.03,606.16,811.24,901.57,917.46,STAR
Other Liabilities,1008.59,293.09,336.77,272.83,601.59,640.69,517.14,594.76,616.5,1055.82,STAR
Total,3262.26,2298.78,2440.23,2152.42,5303.88,5481.24,4285.17,4662.8,4676.86,5221.34,STAR
Net Block,323.91,306.26,380.84,394.5,983.58,1193.84,563.96,573.61,650.71,644.49,STAR
Capital Work in Progress,7.01,29.57,37.14,39.1,180.09,157.75,143.86,122.46,112.25,110.67,STAR
Investments,786.82,1295.36,1046.54,968.46,2447.04,2520.24,1776.67,2148.87,2170.55,2394.65,STAR
Other Assets,2144.52,667.59,975.71,750.36,1693.17,1609.41,1800.68,1817.86,1743.35,2071.53,STAR
Total,3262.26,2298.78,2440.23,2152.42,5303.88,5481.24,4285.17,4662.8,4676.86,5221.34,STAR
Receivables,264.29,193.1,273.29,256.01,692.4,540.69,449.37,582.56,655.61,821.67,STAR
Inventory,130.32,104.35,136.8,155.4,379.23,409.53,269.63,473.34,462.82,689.08,STAR
Cash & Bank,81.46,29.33,174.96,74.3,94.34,94.92,79.79,180.81,109.9,73.04,STAR
No. of Equity Shares,58380171.0,58803720.0,59565621.0,59615621.0,89345978.0,89423006.0,89500035.0,89549476.0,89565464.0,89680964.0,STAR
New Bonus Shares,,,,,,,,,,,STAR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,STAR
