Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,LIBERTSHOE
Reserves,132.21,139.39,120.52,127.91,138.12,144.66,151.26,158.1,169.1,169.34,LIBERTSHOE
Borrowings,94.2,104.69,116.66,138.85,134.9,136.15,116.13,108.77,124.17,97.23,LIBERTSHOE
Other Liabilities,89.81,93.69,113.85,120.7,99.21,127.07,129.21,135.68,331.67,233.79,LIBERTSHOE
Total,333.26,354.81,368.07,404.5,389.27,424.92,413.64,419.59,641.98,517.4,LIBERTSHOE
Net Block,86.9,87.21,99.36,96.61,98.09,92.6,90.58,88.24,178.16,153.49,LIBERTSHOE
Capital Work in Progress,0.05,0.23,0.04,1.07,1.28,1.42,0.25,0.32,0.9,0.12,LIBERTSHOE
Investments,16.22,26.02,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,LIBERTSHOE
Other Assets,230.09,241.35,267.45,305.6,288.68,329.68,321.59,329.81,461.7,362.57,LIBERTSHOE
Total,333.26,354.81,368.07,404.5,389.27,424.92,413.64,419.59,641.98,517.4,LIBERTSHOE
Receivables,87.79,96.75,115.66,114.81,95.48,120.17,101.16,103.96,202.69,108.59,LIBERTSHOE
Inventory,82.83,90.69,112.4,143.21,141.08,164.15,169.39,174.36,199.06,203.51,LIBERTSHOE
Cash & Bank,9.56,13.16,7.15,6.34,7.53,7.85,8.76,7.94,7.01,8.14,LIBERTSHOE
No. of Equity Shares,17040000.0,17040000.0,17040000.0,17040000.0,17040000.0,17040000.0,17040000.0,17040000.0,17040000.0,17040000.0,LIBERTSHOE
New Bonus Shares,,,,,,,,,,,LIBERTSHOE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LIBERTSHOE
