Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.95,4.95,4.95,7.31,7.31,7.31,8.2,8.2,8.2,8.2,AKSHARCHEM
Reserves,8.5,12.0,29.14,64.14,77.69,133.08,229.52,249.0,257.11,270.52,AKSHARCHEM
Borrowings,14.01,13.96,9.15,23.98,31.08,31.92,,11.53,12.76,14.79,AKSHARCHEM
Other Liabilities,12.26,12.92,26.86,51.05,39.03,46.7,61.49,47.29,44.86,61.99,AKSHARCHEM
Total,39.72,43.83,70.1,146.48,155.11,219.01,299.21,316.02,322.93,355.5,AKSHARCHEM
Net Block,16.53,15.52,20.63,54.82,56.43,64.71,86.14,126.07,128.3,228.74,AKSHARCHEM
Capital Work in Progress,,,0.35,1.85,4.04,8.87,25.98,31.04,62.06,6.09,AKSHARCHEM
Investments,0.06,0.06,7.69,18.34,22.5,51.07,77.13,20.98,1.09,0.25,AKSHARCHEM
Other Assets,23.13,28.25,41.43,71.47,72.14,94.36,109.96,137.93,131.48,120.42,AKSHARCHEM
Total,39.72,43.83,70.1,146.48,155.11,219.01,299.21,316.02,322.93,355.5,AKSHARCHEM
Receivables,7.14,8.21,13.42,21.01,22.79,13.32,27.53,38.13,29.75,28.19,AKSHARCHEM
Inventory,4.65,3.67,10.94,18.15,15.98,32.17,29.65,36.55,42.26,57.96,AKSHARCHEM
Cash & Bank,0.49,0.48,0.68,0.86,0.83,4.28,4.65,2.21,1.61,3.1,AKSHARCHEM
No. of Equity Shares,4952850.0,4952850.0,4952850.0,7312900.0,7312900.0,7312900.0,8202590.0,8202590.0,8202590.0,8202590.0,AKSHARCHEM
New Bonus Shares,,,,,,,,,,,AKSHARCHEM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AKSHARCHEM
