Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.0,1.0,1.0,1.0,1.0,7.5,7.5,11.25,12.25,12.25,LIBAS
Reserves,0.67,0.93,1.27,1.62,2.53,12.67,15.32,15.11,19.58,17.9,LIBAS
Borrowings,1.31,1.8,3.51,4.48,6.16,10.71,12.13,16.0,16.11,17.91,LIBAS
Other Liabilities,5.8,6.0,5.57,6.21,9.04,7.87,12.73,7.24,9.83,10.17,LIBAS
Total,8.78,9.73,11.35,13.31,18.73,38.75,47.68,49.6,57.77,58.23,LIBAS
Net Block,0.19,0.26,0.26,0.29,0.47,0.67,2.11,2.21,4.35,3.47,LIBAS
Capital Work in Progress,,,,,,,,,,,LIBAS
Investments,0.01,0.26,0.01,0.01,0.07,0.51,0.66,0.91,0.77,0.62,LIBAS
Other Assets,8.58,9.21,11.08,13.01,18.19,37.57,44.91,46.48,52.65,54.14,LIBAS
Total,8.78,9.73,11.35,13.31,18.73,38.75,47.68,49.6,57.77,58.23,LIBAS
Receivables,4.25,4.54,5.2,5.58,8.99,9.02,14.93,17.09,12.47,19.76,LIBAS
Inventory,2.8,3.67,4.07,5.31,8.06,16.07,23.05,22.92,23.42,21.0,LIBAS
Cash & Bank,0.25,0.13,0.22,0.22,0.24,0.92,1.17,1.78,3.3,5.51,LIBAS
No. of Equity Shares,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,7500000.0,7500000.0,11250000.0,12250000.0,12250000.0,LIBAS
New Bonus Shares,,,,,,,,,,,LIBAS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LIBAS
