Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,-74.53,-21.86,-130.69,55.62,-71.02,-510.12,-660.78,-570.7,307.62,-170.99,CGCL
Cash from Investing Activity,51.5,3.51,129.16,-83.85,0.63,43.65,-46.84,-59.5,-244.76,-266.08,CGCL
Cash from Financing Activity,-0.06,-3.57,-5.81,43.88,69.42,459.95,726.13,628.49,-43.22,544.53,CGCL
Net Cash Flow,-23.09,-21.92,-7.34,15.65,-0.97,-6.52,18.51,-1.72,19.65,107.45,CGCL
