Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.0,10.0,10.0,10.0,10.0,10.0,10.02,10.02,10.02,10.05,DFMFOODS
Reserves,20.15,23.55,27.73,35.73,54.84,74.59,92.41,119.23,134.98,168.02,DFMFOODS
Borrowings,66.45,66.54,50.72,50.02,56.77,97.72,92.79,93.45,90.94,79.57,DFMFOODS
Other Liabilities,26.66,38.33,38.14,46.04,69.34,76.94,74.2,88.48,131.22,146.68,DFMFOODS
Total,123.26,138.42,126.59,141.79,190.95,259.25,269.42,311.18,367.16,404.32,DFMFOODS
Net Block,85.61,97.36,90.86,88.22,111.87,158.57,155.36,165.56,217.78,224.24,DFMFOODS
Capital Work in Progress,2.84,,0.26,0.02,0.65,0.44,3.89,6.03,12.73,18.33,DFMFOODS
Investments,0.02,0.02,14.02,30.81,42.31,48.53,51.86,55.07,57.82,20.22,DFMFOODS
Other Assets,34.79,41.04,21.45,22.74,36.12,51.71,58.31,84.52,78.83,141.53,DFMFOODS
Total,123.26,138.42,126.59,141.79,190.95,259.25,269.42,311.18,367.16,404.32,DFMFOODS
Receivables,0.06,0.04,0.01,0.03,0.01,0.02,0.03,,0.11,4.04,DFMFOODS
Inventory,13.44,12.8,14.91,18.25,15.03,19.13,23.55,21.93,23.96,26.45,DFMFOODS
Cash & Bank,1.12,1.71,2.26,0.86,12.79,1.76,2.34,37.02,33.94,88.81,DFMFOODS
No. of Equity Shares,10001676.0,10001676.0,10001676.0,10001676.0,10001676.0,10001676.0,50108380.0,50108380.0,50108380.0,50270880.0,DFMFOODS
New Bonus Shares,,,,,,,,,,,DFMFOODS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,DFMFOODS
