Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,33.34,33.34,32.77,32.64,32.64,32.64,32.64,31.35,31.35,31.35,DCMSHRIRAM
Reserves,1206.41,1367.12,1640.79,1824.42,2112.64,2515.45,3045.37,3528.88,4081.22,4667.37,DCMSHRIRAM
Borrowings,1789.39,1526.72,1154.99,744.25,1059.45,1073.16,755.85,1611.21,2148.33,1452.65,DCMSHRIRAM
Other Liabilities,1499.2,1661.29,1939.58,1744.3,1794.42,1918.31,1812.1,1958.7,1881.87,1617.1,DCMSHRIRAM
Total,4528.34,4588.47,4768.13,4345.61,4999.15,5539.56,5645.96,7130.14,8142.77,7768.47,DCMSHRIRAM
Net Block,1800.9,1461.57,1414.29,1346.13,1335.66,1930.14,2117.87,2583.86,3382.56,3250.52,DCMSHRIRAM
Capital Work in Progress,27.42,16.02,21.34,30.55,325.33,32.54,85.71,310.89,59.57,109.17,DCMSHRIRAM
Investments,50.44,46.64,238.32,44.68,98.85,26.07,67.3,74.79,74.79,74.79,DCMSHRIRAM
Other Assets,2649.58,3064.24,3094.18,2924.25,3239.31,3550.81,3375.08,4160.6,4625.85,4333.99,DCMSHRIRAM
Total,4528.34,4588.47,4768.13,4345.61,4999.15,5539.56,5645.96,7130.14,8142.77,7768.47,DCMSHRIRAM
Receivables,660.54,910.58,979.63,1007.39,1254.94,977.41,885.84,1022.63,1069.47,450.98,DCMSHRIRAM
Inventory,1301.88,1339.42,1097.52,1079.8,1277.55,1582.11,1631.31,1889.09,2143.68,1761.87,DCMSHRIRAM
Cash & Bank,228.31,119.91,286.56,83.45,30.64,196.01,128.66,397.57,541.45,1304.08,DCMSHRIRAM
No. of Equity Shares,166703320.0,166703320.0,163067800.0,170416137.0,170416137.0,170416137.0,170416137.0,163942296.0,163942296.0,163942296.0,DCMSHRIRAM
New Bonus Shares,,,,,,,,,,,DCMSHRIRAM
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,DCMSHRIRAM
