Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,15.35,25.57,61.0,117.81,198.79,243.7,286.88,530.11,766.68,776.15,SURYODAY
Raw Material Cost,,,,,,,,,,,SURYODAY
Change in Inventory,,,,,,,,,,,SURYODAY
Power and Fuel,,0.54,0.12,0.2,,,,,,,SURYODAY
Other Mfr. Exp,,0.11,0.38,1.19,1.64,7.86,12.28,17.05,22.66,48.0,SURYODAY
Employee Cost,,8.61,13.65,24.57,42.09,62.32,87.48,127.02,171.86,186.94,SURYODAY
Selling and admin,,2.71,3.81,7.23,7.32,13.74,13.62,24.37,39.56,42.05,SURYODAY
Other Expenses,16.05,1.16,2.07,3.34,25.38,29.66,67.99,90.54,180.11,205.86,SURYODAY
Other Income,1.13,0.16,0.48,0.46,1.22,11.09,38.04,66.92,87.45,99.48,SURYODAY
Depreciation,,0.29,0.37,1.19,1.34,2.15,4.66,5.59,9.78,15.03,SURYODAY
Interest,,9.45,28.2,55.06,94.8,115.21,123.15,189.73,276.18,365.65,SURYODAY
Profit before tax,0.43,2.86,12.88,25.49,27.44,23.85,15.74,142.73,153.98,12.1,SURYODAY
Tax,,0.91,4.06,8.64,,8.75,5.61,52.33,43.04,0.24,SURYODAY
Net profit,0.43,1.95,8.82,16.85,27.44,15.1,10.13,90.4,110.94,11.86,SURYODAY
