Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,404.02,433.69,498.0,549.22,249.85,434.51,536.13,761.7,580.1,698.01,AHLUCONT
Expenses,356.44,394.79,454.43,526.26,231.32,400.32,504.44,691.87,519.69,634.86,AHLUCONT
Other Income,3.05,1.98,2.51,2.91,7.06,7.0,4.78,3.48,5.87,6.93,AHLUCONT
Depreciation,7.71,7.94,8.12,8.1,7.23,7.32,7.59,8.29,8.32,8.45,AHLUCONT
Interest,7.0,8.53,9.35,10.12,8.27,9.79,8.98,15.55,11.47,11.69,AHLUCONT
Profit before tax,35.92,24.41,28.61,7.65,10.09,24.08,19.9,49.47,46.49,49.94,AHLUCONT
Tax,11.8,11.32,7.48,1.55,2.61,6.11,5.17,12.4,11.7,14.15,AHLUCONT
Net profit,24.12,13.08,21.14,6.1,7.48,17.96,14.73,37.07,34.79,35.79,AHLUCONT
Operating Profit,47.58,38.9,43.57,22.96,18.53,34.19,31.69,69.83,60.41,63.15,AHLUCONT
