Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2759.8,2885.53,2977.6,3383.45,3269.91,3535.49,4227.07,5583.74,7567.3,7267.21,HUDCO
Raw Material Cost,,,,,,,,,,,HUDCO
Change in Inventory,,,,,,,,,,,HUDCO
Power and Fuel,1.59,2.03,2.05,2.02,1.97,1.92,1.96,2.19,2.15,2.54,HUDCO
Other Mfr. Exp,7.95,9.66,8.48,8.09,10.42,9.14,18.39,41.94,33.97,14.37,HUDCO
Employee Cost,110.52,122.3,104.84,161.37,140.4,124.41,176.4,224.12,239.02,206.25,HUDCO
Selling and admin,14.97,20.75,27.24,16.52,20.97,19.87,27.42,26.84,22.04,16.07,HUDCO
Other Expenses,70.18,153.76,49.6,289.2,143.98,312.74,301.09,357.1,246.41,38.06,HUDCO
Other Income,18.79,55.48,25.29,44.4,36.81,98.59,7.07,7.47,4.34,10.52,HUDCO
Depreciation,4.57,4.92,4.22,5.38,4.51,4.68,5.46,5.3,5.71,6.98,HUDCO
Interest,1629.08,1567.03,1701.65,1775.38,1907.37,1986.32,2294.79,3070.51,4847.81,4764.82,HUDCO
Profit before tax,939.73,1060.56,1104.81,1169.89,1077.1,1175.0,1408.63,1863.21,2174.53,2228.64,HUDCO
Tax,318.16,360.87,370.84,401.57,293.31,333.19,398.45,683.06,466.11,650.06,HUDCO
Net profit,621.57,699.69,733.97,768.32,783.79,841.81,1010.18,1180.15,1708.42,1578.58,HUDCO
