Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,27.67,27.67,27.67,27.67,27.67,22.93,22.93,22.93,22.93,22.93,GAEL
Reserves,527.1,627.04,727.37,798.23,892.95,830.17,999.42,1185.31,1303.53,1642.61,GAEL
Borrowings,360.61,183.16,401.47,309.3,328.51,635.62,646.87,217.26,160.08,163.47,GAEL
Other Liabilities,223.5,364.16,153.68,147.7,167.86,220.11,225.56,289.66,249.82,344.9,GAEL
Total,1138.88,1202.03,1310.19,1282.9,1416.99,1708.83,1894.78,1715.16,1736.36,2173.91,GAEL
Net Block,288.9,457.95,479.34,542.79,568.09,607.13,771.75,753.02,787.2,730.74,GAEL
Capital Work in Progress,169.06,38.12,63.58,62.94,102.71,158.65,54.3,60.73,12.19,106.31,GAEL
Investments,44.35,44.6,41.72,52.44,77.17,47.13,42.62,52.44,22.13,191.6,GAEL
Other Assets,636.57,661.36,725.55,624.73,669.02,895.92,1026.11,848.97,914.84,1145.26,GAEL
Total,1138.88,1202.03,1310.19,1282.9,1416.99,1708.83,1894.78,1715.16,1736.36,2173.91,GAEL
Receivables,173.09,108.8,149.6,108.07,173.7,207.78,229.31,217.96,154.24,225.38,GAEL
Inventory,371.1,457.12,497.29,443.69,430.75,624.35,723.73,501.64,598.71,723.41,GAEL
Cash & Bank,22.4,32.42,5.78,5.59,8.32,5.79,6.94,16.43,101.36,97.85,GAEL
No. of Equity Shares,138351875.0,138351875.0,138351900.0,138351875.0,138351875.0,114667665.0,114667665.0,114667665.0,114667665.0,229335330.0,GAEL
New Bonus Shares,,,,,,,,,,,GAEL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,GAEL
