Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,5888.36,5295.13,5522.35,6790.27,7353.0,7271.17,6938.22,8161.18,8735.15,8506.58,NHPC
Raw Material Cost,,,,,,,,,,,NHPC
Change in Inventory,,,,,,,,,,,NHPC
Power and Fuel,584.83,630.19,736.52,821.48,823.38,797.7,726.33,822.86,926.39,877.93,NHPC
Other Mfr. Exp,142.23,186.83,222.64,222.75,638.73,319.25,294.82,309.12,540.87,512.66,NHPC
Employee Cost,915.88,1447.1,1432.33,1534.64,1512.01,1819.36,1536.09,1704.91,1515.69,1409.31,NHPC
Selling and admin,282.85,292.8,350.96,339.45,500.36,521.88,572.28,717.79,781.53,873.13,NHPC
Other Expenses,81.88,-466.02,-41.84,-39.29,-152.02,8.25,44.22,-678.1,451.29,311.24,NHPC
Other Income,868.31,1367.56,1016.93,1520.57,1071.75,2190.57,1453.02,945.33,1510.21,1279.08,NHPC
Depreciation,893.86,969.29,1210.76,1425.87,1359.07,1388.4,1395.51,1589.99,1545.34,1234.5,NHPC
Interest,338.1,400.37,1044.85,1179.77,1113.62,1132.3,943.36,895.16,876.08,653.39,NHPC
Profit before tax,3517.04,3202.13,1583.06,2826.17,2629.6,3474.6,2878.63,3744.78,3608.17,3913.5,NHPC
Tax,745.27,853.91,604.27,701.7,750.61,679.01,109.6,1114.23,601.0,680.13,NHPC
Net profit,2771.77,2348.22,978.79,2124.47,1878.99,2795.59,2769.03,2630.55,3007.17,3233.37,NHPC
