Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,60.1,63.0,65.14,82.55,86.12,86.12,86.12,86.12,86.12,86.12,BURNPUR
Reserves,22.78,26.16,28.5,29.68,17.72,-42.05,-86.54,-99.2,-229.97,-309.18,BURNPUR
Borrowings,27.64,28.8,33.45,173.55,248.88,260.34,257.59,254.64,374.88,424.71,BURNPUR
Other Liabilities,13.52,21.11,26.26,35.53,38.77,68.82,63.48,64.52,67.43,84.19,BURNPUR
Total,124.04,139.07,153.35,321.31,391.49,373.23,320.65,306.08,298.46,285.84,BURNPUR
Net Block,20.91,24.53,26.26,36.18,292.3,280.88,268.63,256.96,253.01,230.05,BURNPUR
Capital Work in Progress,25.56,0.07,,195.19,8.5,0.02,0.23,0.23,0.41,0.48,BURNPUR
Investments,,65.0,73.79,0.01,0.01,0.01,,,,,BURNPUR
Other Assets,77.57,49.47,53.3,89.93,90.68,92.32,51.79,48.89,45.04,55.31,BURNPUR
Total,124.04,139.07,153.35,321.31,391.49,373.23,320.65,306.08,298.46,285.84,BURNPUR
Receivables,19.41,17.99,17.09,35.27,43.33,34.4,1.13,1.13,1.13,2.07,BURNPUR
Inventory,8.91,14.03,23.2,20.34,27.21,16.31,17.52,21.32,21.78,30.33,BURNPUR
Cash & Bank,4.85,5.41,7.11,10.5,4.96,4.49,3.37,4.85,1.39,1.46,BURNPUR
No. of Equity Shares,60104363.0,63004363.0,65139363.0,82554363.0,86124363.0,86124363.0,86124363.0,86124363.0,86124363.0,86124363.0,BURNPUR
New Bonus Shares,,,,,,,,,,,BURNPUR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BURNPUR
