Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,668.74,725.81,733.91,705.01,759.8,777.09,760.59,665.36,538.87,485.85,SURYALAXMI
Raw Material Cost,423.82,418.66,426.89,413.8,414.53,425.24,447.05,377.43,373.4,272.68,SURYALAXMI
Change in Inventory,3.24,-1.12,5.3,7.62,25.69,24.74,7.35,-35.77,33.23,-39.65,SURYALAXMI
Power and Fuel,53.24,67.0,63.5,64.69,69.66,65.63,64.08,55.8,45.31,37.0,SURYALAXMI
Other Mfr. Exp,56.1,59.82,70.06,76.25,94.92,86.07,71.5,54.46,40.86,27.93,SURYALAXMI
Employee Cost,32.99,37.05,49.8,57.02,69.74,74.42,76.06,60.47,52.88,41.42,SURYALAXMI
Selling and admin,19.53,18.11,22.4,21.75,31.64,44.91,35.34,32.78,24.86,23.91,SURYALAXMI
Other Expenses,3.22,23.97,36.77,4.51,7.78,9.48,8.87,10.73,21.87,8.98,SURYALAXMI
Other Income,9.41,4.93,16.14,9.17,12.85,3.19,5.53,6.42,3.25,16.01,SURYALAXMI
Depreciation,24.57,29.1,32.09,31.8,31.32,31.03,28.88,22.97,22.02,20.22,SURYALAXMI
Interest,29.81,33.48,36.94,33.67,34.31,37.55,38.98,34.02,32.8,34.9,SURYALAXMI
Profit before tax,38.11,42.43,16.9,18.31,44.44,30.69,2.71,-12.65,-38.65,-4.83,SURYALAXMI
Tax,9.8,12.07,5.18,6.14,14.39,11.19,-2.44,-4.22,-6.88,-2.01,SURYALAXMI
Net profit,28.31,30.37,11.71,12.17,30.05,19.51,5.15,-8.44,-31.77,-2.82,SURYALAXMI
