Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,MUKTAARTS
Reserves,107.84,109.42,107.9,100.39,98.7,125.03,126.52,130.17,129.56,136.6,MUKTAARTS
Borrowings,42.04,42.81,56.85,42.34,51.84,49.42,54.29,53.42,56.69,56.06,MUKTAARTS
Other Liabilities,43.15,75.83,74.48,42.45,29.56,17.93,14.33,18.15,21.79,47.28,MUKTAARTS
Total,204.32,239.35,250.52,196.47,191.39,203.67,206.43,213.03,219.33,251.23,MUKTAARTS
Net Block,39.84,43.61,49.41,55.39,51.57,39.55,36.9,33.97,34.62,33.31,MUKTAARTS
Capital Work in Progress,21.12,15.13,37.41,6.25,11.98,3.89,4.27,4.47,6.03,4.79,MUKTAARTS
Investments,40.44,39.1,39.13,43.24,43.24,27.08,25.72,26.78,26.78,26.78,MUKTAARTS
Other Assets,102.92,141.51,124.57,91.59,84.6,133.15,139.54,147.81,151.9,186.35,MUKTAARTS
Total,204.32,239.35,250.52,196.47,191.39,203.67,206.43,213.03,219.33,251.23,MUKTAARTS
Receivables,22.87,48.95,31.13,8.47,7.98,5.71,4.95,12.97,11.33,19.19,MUKTAARTS
Inventory,0.04,0.12,0.12,0.24,0.41,,,,,,MUKTAARTS
Cash & Bank,2.72,3.18,2.79,3.33,2.74,2.31,2.74,2.76,6.32,10.55,MUKTAARTS
No. of Equity Shares,22585200.0,22585200.0,22585200.0,22585200.0,22585200.0,22585200.0,22585200.0,22585200.0,22585200.0,22585200.0,MUKTAARTS
New Bonus Shares,,,,,,,,,,,MUKTAARTS
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,MUKTAARTS
