Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1278.38,1332.75,1603.94,1603.96,2058.82,2058.82,3083.86,7736.29,10380.59,10752.4,IDBI
Reserves,18148.68,19902.51,22034.92,22712.96,25662.97,20504.83,18125.87,29875.4,23643.77,26058.67,IDBI
Borrowings,263970.2,292925.34,295919.92,321668.43,336311.47,324902.08,311117.14,272659.44,259172.99,246806.46,IDBI
Other Liabilities,6919.07,8607.91,9429.58,10158.65,11356.57,14408.74,17758.85,10013.37,6730.75,14146.55,IDBI
Total,290316.33,322768.51,328988.36,356144.0,375389.83,361874.47,350085.72,320284.5,299928.1,297764.08,IDBI
Net Block,2994.31,2908.56,2963.06,3011.3,7023.13,6808.94,6269.1,7763.37,7642.15,7357.42,IDBI
Capital Work in Progress,24.5,16.72,20.14,49.2,424.19,539.85,501.89,467.61,487.03,469.99,IDBI
Investments,83175.36,98800.93,103773.5,97700.88,92997.14,92934.41,91606.06,93072.63,81780.42,81022.56,IDBI
Other Assets,204122.16,221042.3,222231.66,255382.62,274945.37,261591.27,251708.67,218980.89,210018.5,208914.11,IDBI
Total,290316.33,322768.51,328988.36,356144.0,375389.83,361874.47,350085.72,320284.5,299928.1,297764.08,IDBI
Receivables,,,,,,,,,,,IDBI
Inventory,,,,,,,,,,,IDBI
Cash & Bank,18057.65,17924.52,16817.91,14642.81,23600.54,32684.08,33686.09,21233.7,30430.41,35222.19,IDBI
No. of Equity Shares,1278381662.0,1332748347.0,1603939260.0,1603957605.0,2058815081.0,2058815081.0,3083862696.0,7736294880.0,10380593998.0,10752402175.0,IDBI
New Bonus Shares,,,,,,,,,,,IDBI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,IDBI
