Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,106.71,106.71,118.58,118.58,118.58,118.58,118.58,118.58,118.58,118.58,PURVA
Reserves,1396.37,1477.42,1692.31,1732.42,1780.14,1854.86,1874.1,1529.3,1531.88,1520.91,PURVA
Borrowings,1345.63,1598.28,1500.01,1521.68,1805.6,1550.26,1829.03,2168.48,2122.75,1850.34,PURVA
Other Liabilities,238.96,283.04,660.69,845.49,786.81,1341.04,1457.71,2344.17,1952.33,2177.19,PURVA
Total,3087.67,3465.45,3971.59,4218.17,4491.13,4864.74,5279.42,6160.53,5725.54,5667.02,PURVA
Net Block,61.45,72.58,76.56,85.7,50.29,81.32,98.73,94.33,76.55,63.44,PURVA
Capital Work in Progress,1.87,0.55,0.21,0.85,,0.08,33.25,33.42,,,PURVA
Investments,55.77,61.49,57.27,38.93,462.12,33.27,43.37,45.89,63.22,70.33,PURVA
Other Assets,2968.58,3330.83,3837.55,4092.69,3978.72,4750.07,5104.07,5986.89,5585.77,5533.25,PURVA
Total,3087.67,3465.45,3971.59,4218.17,4491.13,4864.74,5279.42,6160.53,5725.54,5667.02,PURVA
Receivables,149.62,215.81,241.85,313.05,219.94,292.57,166.2,119.67,152.94,162.84,PURVA
Inventory,1600.75,1773.11,2218.2,2296.47,2687.25,3460.14,3447.19,4500.63,4043.41,4057.34,PURVA
Cash & Bank,56.27,205.38,135.75,126.79,200.4,75.1,80.54,77.52,71.81,97.88,PURVA
No. of Equity Shares,213424335.0,213420000.0,237200000.0,237200000.0,237200000.0,237200000.0,237149686.0,237200000.0,237200000.0,237200000.0,PURVA
New Bonus Shares,,,,,,,,,,,PURVA
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PURVA
