Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,44.43,57.76,72.62,268.87,269.92,337.81,340.43,341.46,341.79,341.79,EQUITAS
Reserves,252.64,378.15,559.15,686.92,691.59,1337.28,1433.7,1459.81,1397.53,1441.99,EQUITAS
Borrowings,,,,,,,,,,,EQUITAS
Other Liabilities,0.53,0.39,0.82,1.27,2.2,1.35,42.57,5.02,5.33,3.22,EQUITAS
Total,297.6,436.3,632.59,957.06,963.71,1676.44,1816.7,1806.29,1744.65,1787.0,EQUITAS
Net Block,14.92,16.43,18.34,25.04,33.67,39.45,48.13,54.52,54.73,54.09,EQUITAS
Capital Work in Progress,0.06,0.51,2.57,0.18,0.1,0.1,1.07,,0.1,,EQUITAS
Investments,261.41,406.36,531.3,852.36,845.86,1461.86,1553.93,1561.87,1491.21,1489.33,EQUITAS
Other Assets,21.21,13.0,80.38,79.48,84.08,175.03,213.57,189.9,198.61,243.58,EQUITAS
Total,297.6,436.3,632.59,957.06,963.71,1676.44,1816.7,1806.29,1744.65,1787.0,EQUITAS
Receivables,,,,,,,,,,,EQUITAS
Inventory,,,,,,,,,,,EQUITAS
Cash & Bank,1.71,5.02,9.1,8.32,66.2,13.41,52.47,178.09,186.19,231.06,EQUITAS
No. of Equity Shares,44429000.0,57764000.0,72622000.0,268873695.0,269920367.0,337813746.0,340429976.0,341461498.0,341789995.0,341790115.0,EQUITAS
New Bonus Shares,,,,,,,,,,,EQUITAS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,EQUITAS
