Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1404.34,1706.59,1844.09,1797.62,1770.01,1722.24,1758.77,1866.16,1572.73,1418.03,NAHARINDUS
Raw Material Cost,952.59,889.06,1031.18,971.27,907.76,989.03,1076.78,1090.38,826.88,769.04,NAHARINDUS
Change in Inventory,34.89,6.48,85.68,-30.52,-42.0,59.37,55.7,-3.13,-73.84,-89.08,NAHARINDUS
Power and Fuel,171.33,215.59,229.7,235.87,222.65,201.45,220.26,241.96,200.48,182.9,NAHARINDUS
Other Mfr. Exp,117.4,140.59,148.38,153.37,159.07,154.09,139.89,159.31,146.46,99.36,NAHARINDUS
Employee Cost,96.11,124.38,141.6,159.38,169.99,178.97,188.14,200.65,179.32,133.39,NAHARINDUS
Selling and admin,36.74,48.62,51.24,50.12,45.65,40.01,38.86,46.38,49.02,47.12,NAHARINDUS
Other Expenses,-0.61,-1.18,2.73,-2.18,3.97,8.53,2.16,1.99,6.05,3.5,NAHARINDUS
Other Income,6.98,7.5,6.31,5.61,4.86,5.58,5.93,5.82,11.85,8.3,NAHARINDUS
Depreciation,80.74,110.48,120.31,135.24,89.98,69.19,65.77,78.58,70.98,57.62,NAHARINDUS
Interest,97.45,131.03,105.87,104.88,78.81,59.82,70.73,67.12,64.69,57.23,NAHARINDUS
Profit before tax,-105.54,62.0,105.07,-35.24,54.99,86.1,17.81,-17.52,-33.14,-12.91,NAHARINDUS
Tax,-24.78,20.16,35.83,-7.23,12.65,15.97,0.59,4.05,-7.77,-3.78,NAHARINDUS
Net profit,-80.76,41.84,69.25,-28.01,42.34,70.13,17.22,-21.58,-25.37,-9.13,NAHARINDUS
