Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,CENTENKA
Reserves,625.74,631.98,679.28,694.29,756.17,832.51,879.05,933.02,1008.25,1062.33,CENTENKA
Borrowings,352.43,276.73,194.81,152.13,69.7,52.53,46.95,38.35,22.63,13.15,CENTENKA
Other Liabilities,223.96,178.96,174.06,180.31,168.19,212.57,215.86,238.0,211.14,242.09,CENTENKA
Total,1223.98,1109.52,1070.0,1048.58,1015.91,1119.46,1163.71,1231.22,1263.87,1339.42,CENTENKA
Net Block,701.37,669.91,595.76,611.51,601.51,568.81,574.69,548.37,527.57,491.61,CENTENKA
Capital Work in Progress,20.66,3.02,22.23,12.27,1.89,6.07,3.89,1.73,3.16,1.76,CENTENKA
Investments,3.19,3.19,8.52,8.52,79.77,98.03,86.61,168.45,261.89,302.09,CENTENKA
Other Assets,498.76,433.4,443.49,416.28,332.74,446.55,498.52,512.67,471.25,543.96,CENTENKA
Total,1223.98,1109.52,1070.0,1048.58,1015.91,1119.46,1163.71,1231.22,1263.87,1339.42,CENTENKA
Receivables,163.37,169.9,190.63,164.17,155.77,188.79,207.1,204.92,152.36,232.36,CENTENKA
Inventory,244.62,207.3,212.05,202.52,146.64,230.81,218.76,217.09,232.41,191.0,CENTENKA
Cash & Bank,4.21,4.85,6.11,5.39,6.2,4.31,24.82,6.56,6.08,59.88,CENTENKA
No. of Equity Shares,21850589.0,21850589.0,21850589.0,21850589.0,21850589.0,21850589.0,21850589.0,21850589.0,21850589.0,21850589.0,CENTENKA
New Bonus Shares,,,,,,,,,,,CENTENKA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CENTENKA
