Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,429.77,393.2,644.56,342.52,79.46,273.18,623.28,366.08,193.67,455.88,TBZ
Expenses,404.08,371.47,604.49,318.74,87.83,232.28,555.26,345.68,194.51,435.26,TBZ
Other Income,1.43,1.41,1.38,1.48,4.51,2.65,2.14,3.59,1.98,2.56,TBZ
Depreciation,8.06,7.43,7.91,8.6,6.96,7.27,6.65,5.44,5.64,5.61,TBZ
Interest,14.09,14.46,13.35,14.21,14.95,14.18,10.92,7.78,8.04,8.48,TBZ
Profit before tax,4.97,1.25,20.19,2.45,-25.77,22.1,52.59,10.77,-12.54,9.09,TBZ
Tax,1.88,0.41,6.15,-1.49,-6.61,7.94,13.1,2.17,-3.44,2.47,TBZ
Net profit,3.09,0.85,14.04,3.96,-19.17,14.16,39.49,8.6,-9.1,6.62,TBZ
Operating Profit,25.69,21.73,40.07,23.78,-8.37,40.9,68.02,20.4,-0.84,20.62,TBZ
