Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.43,21.43,21.43,21.43,22.44,22.44,22.44,22.44,22.44,22.44,EKC
Reserves,486.64,350.56,262.23,162.09,54.15,130.37,143.86,229.58,244.38,347.15,EKC
Borrowings,321.9,376.12,396.86,414.76,348.85,332.04,224.49,199.58,158.36,116.31,EKC
Other Liabilities,77.69,101.13,106.32,100.79,213.43,218.11,182.82,231.52,219.31,202.42,EKC
Total,907.66,849.24,786.84,699.07,638.87,702.96,573.61,683.12,644.49,688.32,EKC
Net Block,326.65,307.47,299.0,269.38,253.7,193.28,206.92,200.23,194.64,179.53,EKC
Capital Work in Progress,24.4,26.5,25.46,23.43,23.75,7.12,0.32,7.78,15.05,34.57,EKC
Investments,109.28,110.25,110.25,90.94,70.97,54.18,45.01,97.53,97.75,40.01,EKC
Other Assets,447.33,405.02,352.13,315.32,290.45,448.38,321.36,377.58,337.05,434.21,EKC
Total,907.66,849.24,786.84,699.07,638.87,702.96,573.61,683.12,644.49,688.32,EKC
Receivables,63.6,56.59,44.23,52.68,40.75,50.1,49.39,84.79,88.7,132.45,EKC
Inventory,227.48,176.85,164.5,143.97,113.83,106.14,116.8,124.64,114.0,125.05,EKC
Cash & Bank,12.72,12.82,13.09,3.59,4.86,5.32,14.49,12.27,18.83,64.18,EKC
No. of Equity Shares,107157682.0,107157682.0,107157682.0,107157682.0,112207682.0,112207682.0,112207682.0,112207682.0,112207682.0,112207682.0,EKC
New Bonus Shares,,,,,,,,,,,EKC
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,EKC
