Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,254.82,254.82,254.82,254.82,254.82,254.82,254.82,254.82,254.82,254.82,TATACHEM
Reserves,4680.69,5052.5,5446.41,5788.45,7831.43,8600.63,11069.32,12110.15,11722.5,13002.35,TATACHEM
Borrowings,3367.09,3716.4,3034.69,2715.88,3523.72,2040.62,1097.13,694.46,14.76,8.95,TATACHEM
Other Liabilities,2490.26,2075.29,2422.76,3119.83,1508.39,1903.29,1753.09,1507.26,1403.67,1399.16,TATACHEM
Total,10792.86,11099.01,11158.68,11878.98,13118.36,12799.36,14174.36,14566.69,13395.75,14665.28,TATACHEM
Net Block,1810.03,1911.67,1872.06,1900.5,1917.08,1460.23,1417.14,1594.63,2253.29,2446.08,TATACHEM
Capital Work in Progress,265.38,137.3,158.62,63.72,131.61,121.83,175.92,527.32,402.4,420.64,TATACHEM
Investments,4613.87,3962.33,4257.89,4363.85,5860.84,6248.06,6388.91,9365.87,7963.62,9337.14,TATACHEM
Other Assets,4103.58,5087.71,4870.11,5550.91,5208.83,4969.24,6192.39,3078.87,2776.44,2461.42,TATACHEM
Total,10792.86,11099.01,11158.68,11878.98,13118.36,12799.36,14174.36,14566.69,13395.75,14665.28,TATACHEM
Receivables,1490.45,2484.88,2401.78,2486.32,2553.97,1031.69,140.36,184.84,139.84,144.92,TATACHEM
Inventory,1253.22,927.47,810.56,1809.03,1095.1,611.53,450.66,627.68,701.17,521.64,TATACHEM
Cash & Bank,891.85,1091.98,976.85,574.3,600.48,1112.08,3768.92,1106.21,879.58,685.32,TATACHEM
No. of Equity Shares,254842598.0,254756278.0,254842600.0,254842578.0,254842578.0,254842578.0,254842578.0,254842578.0,254842578.0,254842578.0,TATACHEM
New Bonus Shares,,,,,,,,,,,TATACHEM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TATACHEM
