Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.37,17.58,17.58,17.58,17.58,17.59,17.7,17.7,17.7,17.71,EIDPARRY
Reserves,1200.26,1329.3,1261.84,1351.6,1265.18,1459.87,1620.43,1695.8,1696.05,2576.38,EIDPARRY
Borrowings,885.22,1833.58,1976.71,1845.0,1319.41,943.46,1018.0,832.29,1089.69,603.47,EIDPARRY
Other Liabilities,341.54,454.06,573.21,681.31,1128.13,1018.59,1386.08,1338.82,1265.51,1077.01,EIDPARRY
Total,2444.39,3634.52,3829.34,3895.49,3730.3,3439.51,4042.21,3884.61,4068.95,4274.57,EIDPARRY
Net Block,764.99,1229.77,1481.36,1480.62,1507.83,1480.17,1390.51,1287.3,1328.55,1118.45,EIDPARRY
Capital Work in Progress,49.17,62.01,48.89,24.16,33.21,7.99,5.33,11.45,19.32,112.3,EIDPARRY
Investments,682.78,871.1,544.78,682.93,811.34,785.75,878.31,978.51,999.45,1010.18,EIDPARRY
Other Assets,947.45,1471.64,1754.31,1707.78,1377.92,1165.6,1768.06,1607.35,1721.63,2033.64,EIDPARRY
Total,2444.39,3634.52,3829.34,3895.49,3730.3,3439.51,4042.21,3884.61,4068.95,4274.57,EIDPARRY
Receivables,220.36,215.44,247.39,264.5,254.39,210.46,134.46,161.75,161.78,200.63,EIDPARRY
Inventory,255.43,782.53,1049.66,1078.84,808.94,734.56,1097.62,972.72,956.81,957.06,EIDPARRY
Cash & Bank,34.57,16.92,63.22,42.09,106.26,6.12,10.11,24.58,15.0,30.29,EIDPARRY
No. of Equity Shares,173662476.0,175766864.0,175785996.0,175814884.0,175814884.0,175870898.0,176994981.0,176994981.0,176994981.0,177102391.0,EIDPARRY
New Bonus Shares,,,,,,,,,,,EIDPARRY
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,EIDPARRY
