Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.13,5.13,5.13,5.13,5.13,5.13,8.41,16.83,16.83,16.83,OAL
Reserves,68.16,92.1,111.0,128.78,150.54,310.29,336.2,375.16,446.98,540.63,OAL
Borrowings,101.24,128.34,118.9,119.49,106.33,99.69,130.67,183.41,50.76,77.86,OAL
Other Liabilities,26.37,38.04,62.93,60.48,54.13,80.07,101.69,97.78,94.31,110.28,OAL
Total,200.9,263.61,297.96,313.88,316.13,495.18,576.97,673.18,608.88,745.6,OAL
Net Block,32.67,124.99,131.12,125.16,136.26,211.36,211.66,244.81,236.18,236.48,OAL
Capital Work in Progress,20.09,2.32,0.02,0.16,0.67,15.05,39.92,0.8,1.74,12.49,OAL
Investments,0.08,0.08,,,,2.0,2.0,,6.0,9.6,OAL
Other Assets,148.06,136.22,166.82,188.56,179.2,266.77,323.39,427.57,364.96,487.03,OAL
Total,200.9,263.61,297.96,313.88,316.13,495.18,576.97,673.18,608.88,745.6,OAL
Receivables,29.73,37.9,63.6,78.6,78.49,104.28,134.65,161.04,152.35,189.13,OAL
Inventory,44.45,74.65,79.19,83.18,73.27,114.45,132.76,202.66,162.34,227.59,OAL
Cash & Bank,55.43,1.61,3.32,3.01,2.87,1.32,3.62,4.88,14.87,17.11,OAL
No. of Equity Shares,5133674.0,5133674.0,5133674.0,5133674.0,5133674.0,5133674.0,8413420.0,33653576.0,33653576.0,33653576.0,OAL
New Bonus Shares,,,,,,,,,,,OAL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,OAL
