Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,52.37,55.42,59.28,65.91,65.93,65.94,65.97,65.99,66.0,66.01,SHRIRAMCIT
Reserves,1598.22,2153.74,2838.99,4035.24,4445.69,4962.47,5488.69,6325.33,7141.95,8052.52,SHRIRAMCIT
Borrowings,9622.09,12728.7,12049.14,12402.13,14408.38,17041.98,21401.08,22601.49,23165.84,25565.31,SHRIRAMCIT
Other Liabilities,1375.85,1435.52,1435.71,1534.74,1934.42,2466.07,369.91,422.44,600.46,526.14,SHRIRAMCIT
Total,12648.53,16373.38,16383.12,18038.02,20854.42,24536.46,27325.65,29415.25,30974.25,34209.98,SHRIRAMCIT
Net Block,52.54,88.37,101.42,82.26,84.85,78.16,78.9,80.82,229.22,222.61,SHRIRAMCIT
Capital Work in Progress,,,,,,,,,,,SHRIRAMCIT
Investments,17.81,73.01,627.55,981.68,792.34,714.52,735.52,869.65,734.14,1017.32,SHRIRAMCIT
Other Assets,12578.18,16212.0,15654.15,16974.08,19977.23,23743.78,26511.23,28464.78,30010.89,32970.05,SHRIRAMCIT
Total,12648.53,16373.38,16383.12,18038.02,20854.42,24536.46,27325.65,29415.25,30974.25,34209.98,SHRIRAMCIT
Receivables,,,,,,,,,0.9,2.3,SHRIRAMCIT
Inventory,,,,,,,,,,,SHRIRAMCIT
Cash & Bank,1156.5,2177.46,2472.89,781.43,641.91,637.13,534.92,1284.19,3062.36,5214.36,SHRIRAMCIT
No. of Equity Shares,52367209.0,55416340.0,59284432.0,65905612.0,65927152.0,65943402.0,65965762.0,65992317.0,66002922.0,66005022.0,SHRIRAMCIT
New Bonus Shares,,,,,,,,,,,SHRIRAMCIT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SHRIRAMCIT
