Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,35.91,35.49,35.49,35.49,35.59,35.89,36.19,36.53,36.63,36.65,PRAJIND
Reserves,514.87,532.55,548.86,579.92,621.89,678.99,687.08,699.64,667.72,740.35,PRAJIND
Borrowings,,0.15,0.15,0.2,0.16,0.12,0.08,0.04,,,PRAJIND
Other Liabilities,525.72,471.12,558.19,415.77,410.9,379.98,327.13,430.45,358.37,691.07,PRAJIND
Total,1076.5,1039.31,1142.69,1031.38,1068.54,1094.98,1050.48,1166.66,1062.72,1468.07,PRAJIND
Net Block,164.6,172.87,239.2,215.03,188.43,187.62,216.05,209.46,210.7,200.74,PRAJIND
Capital Work in Progress,9.81,47.81,1.56,1.39,0.74,31.46,4.17,2.23,2.08,0.61,PRAJIND
Investments,224.93,249.08,205.33,289.14,312.3,301.29,366.19,374.53,312.38,475.13,PRAJIND
Other Assets,677.16,569.55,696.6,525.82,567.07,574.61,464.07,580.44,537.56,791.59,PRAJIND
Total,1076.5,1039.31,1142.69,1031.38,1068.54,1094.98,1050.48,1166.66,1062.72,1468.07,PRAJIND
Receivables,257.61,218.01,250.53,203.03,290.97,218.16,185.23,227.76,265.72,372.73,PRAJIND
Inventory,142.98,108.67,181.64,196.98,71.4,63.62,47.17,104.19,72.86,89.45,PRAJIND
Cash & Bank,108.79,28.54,28.5,72.86,59.53,61.27,68.72,54.77,23.1,97.18,PRAJIND
No. of Equity Shares,179548000.0,177465079.0,177465080.0,177465000.0,177972409.0,179444188.0,180932415.0,182647850.0,183160060.0,183228904.0,PRAJIND
New Bonus Shares,,,,,,,,,,,PRAJIND
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,PRAJIND
