Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.46,11.06,11.06,11.21,11.71,11.74,12.18,12.19,12.2,12.2,BIL
Reserves,118.3,128.23,135.59,149.36,175.97,194.29,238.2,256.92,277.37,279.2,BIL
Borrowings,68.35,97.83,150.84,191.94,220.47,257.7,327.61,340.72,404.88,390.68,BIL
Other Liabilities,39.83,48.78,50.88,66.19,87.15,101.32,117.66,109.76,75.16,74.06,BIL
Total,236.94,285.9,348.37,418.7,495.3,565.05,695.65,719.59,769.61,756.14,BIL
Net Block,40.37,56.02,56.09,59.72,69.05,81.81,86.91,103.65,111.7,108.68,BIL
Capital Work in Progress,7.53,0.2,3.55,6.02,9.17,6.04,20.42,3.15,3.06,0.16,BIL
Investments,69.89,69.16,60.2,61.58,60.57,71.39,71.75,65.76,65.76,65.76,BIL
Other Assets,119.15,160.52,228.53,291.38,356.51,405.81,516.57,547.03,589.09,581.54,BIL
Total,236.94,285.9,348.37,418.7,495.3,565.05,695.65,719.59,769.61,756.14,BIL
Receivables,7.02,27.36,18.44,51.57,57.39,57.62,95.9,71.28,77.41,77.74,BIL
Inventory,74.43,90.31,148.44,177.67,236.48,264.73,327.09,385.1,407.19,403.13,BIL
Cash & Bank,7.09,9.65,17.9,16.51,13.38,30.19,12.13,21.2,47.92,26.71,BIL
No. of Equity Shares,10463848.0,11063848.0,11063848.0,11213848.0,11713848.0,11740945.0,12181254.0,12194174.0,12201869.0,12202369.0,BIL
New Bonus Shares,,,,,,,,,,,BIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BIL
