Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.87,9.87,12.03,12.03,12.03,12.03,12.03,24.06,24.06,24.06,WHEELS
Reserves,229.22,248.98,351.55,369.03,402.15,449.69,503.32,544.55,573.41,575.26,WHEELS
Borrowings,387.68,419.58,331.66,389.23,386.13,369.07,358.57,452.88,584.07,629.76,WHEELS
Other Liabilities,454.89,406.63,436.55,473.45,494.79,531.54,650.03,781.48,580.02,988.72,WHEELS
Total,1081.66,1085.06,1131.79,1243.74,1295.1,1362.33,1523.95,1802.97,1761.56,2217.8,WHEELS
Net Block,408.73,439.02,465.34,509.54,518.41,526.34,490.84,600.44,647.86,782.68,WHEELS
Capital Work in Progress,31.28,54.27,47.55,12.5,16.74,21.93,36.27,41.68,133.71,42.56,WHEELS
Investments,18.67,18.19,17.18,15.68,17.33,12.07,16.46,16.7,16.7,16.68,WHEELS
Other Assets,622.98,573.58,601.72,706.02,742.62,801.99,980.38,1144.15,963.29,1375.88,WHEELS
Total,1081.66,1085.06,1131.79,1243.74,1295.1,1362.33,1523.95,1802.97,1761.56,2217.8,WHEELS
Receivables,293.18,288.68,302.52,368.12,345.86,436.0,478.34,558.36,458.38,706.0,WHEELS
Inventory,261.61,215.7,233.92,237.66,297.6,279.23,349.02,403.42,388.12,512.09,WHEELS
Cash & Bank,1.21,1.67,2.79,6.94,4.96,9.37,7.19,7.47,4.49,2.62,WHEELS
No. of Equity Shares,9869444.0,9869444.0,12032300.0,12032279.0,12032279.0,12032279.0,12032279.0,24064558.0,24064558.0,24064558.0,WHEELS
New Bonus Shares,,,,,,,,12032279.0,12032279.0,12032279.0,WHEELS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,WHEELS
