Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,20.51,20.51,20.51,31.41,31.41,31.41,31.41,31.41,31.41,31.41,ORICONENT
Reserves,437.78,444.71,447.97,445.32,454.69,631.81,648.06,663.4,666.84,724.1,ORICONENT
Borrowings,39.17,32.76,35.62,97.68,101.6,334.77,419.75,341.45,193.25,176.21,ORICONENT
Other Liabilities,42.25,45.43,34.79,28.61,15.96,60.92,149.89,184.23,137.2,113.15,ORICONENT
Total,539.71,543.41,538.89,603.02,603.66,1058.91,1249.11,1220.49,1028.7,1044.87,ORICONENT
Net Block,15.42,15.56,16.02,13.72,10.93,221.98,392.81,441.31,432.44,422.07,ORICONENT
Capital Work in Progress,,,,,,,4.11,0.02,6.63,2.17,ORICONENT
Investments,392.08,391.74,391.85,498.89,500.05,433.67,238.07,222.42,212.35,265.82,ORICONENT
Other Assets,132.21,136.11,131.02,90.41,92.68,403.26,614.12,556.74,377.28,354.81,ORICONENT
Total,539.71,543.41,538.89,603.02,603.66,1058.91,1249.11,1220.49,1028.7,1044.87,ORICONENT
Receivables,15.14,20.17,13.99,21.75,21.61,5.85,120.35,226.0,129.61,118.92,ORICONENT
Inventory,3.42,4.55,4.82,3.16,1.78,291.12,356.53,194.39,128.89,116.47,ORICONENT
Cash & Bank,1.37,2.52,2.35,1.42,1.15,6.02,11.75,2.63,0.58,9.46,ORICONENT
No. of Equity Shares,102547715.0,102574597.0,102610360.0,157110360.0,157110360.0,157047715.0,157110360.0,157110360.0,157110360.0,157110360.0,ORICONENT
New Bonus Shares,,,,,,,,,,,ORICONENT
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ORICONENT
