Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,228.68,217.38,242.07,236.85,102.77,234.86,253.09,268.91,206.81,317.9,BASML
Expenses,200.37,191.49,226.63,231.46,112.84,222.47,222.2,235.51,172.27,271.05,BASML
Other Income,0.09,0.71,13.56,4.11,4.62,0.52,0.31,0.32,0.18,0.86,BASML
Depreciation,7.97,8.82,8.12,3.41,7.51,6.62,7.07,6.89,6.77,6.6,BASML
Interest,15.86,15.83,17.25,16.01,14.11,15.46,14.12,13.06,11.29,14.04,BASML
Profit before tax,4.57,1.95,3.63,-9.92,-27.07,-9.17,10.01,13.77,16.66,27.07,BASML
Tax,-0.19,0.1,2.41,-2.28,-4.14,-1.4,1.53,2.1,4.45,9.37,BASML
Net profit,4.77,1.85,1.22,-7.64,-22.93,-7.77,8.48,11.66,12.21,17.7,BASML
Operating Profit,28.31,25.89,15.44,5.39,-10.07,12.39,30.89,33.4,34.54,46.85,BASML
