Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,61.83,87.65,146.02,278.18,464.46,708.18,870.58,1282.26,1683.49,2027.53,CREDITACC
Raw Material Cost,,,,,,,,,,,CREDITACC
Change in Inventory,,,,,,,,,,,CREDITACC
Power and Fuel,0.27,0.24,0.29,0.42,0.71,1.04,1.43,1.96,2.81,2.99,CREDITACC
Other Mfr. Exp,0.71,0.49,0.62,1.36,2.73,3.81,4.42,4.79,8.15,10.16,CREDITACC
Employee Cost,21.85,22.49,29.31,43.7,70.79,104.88,130.68,187.11,260.22,300.39,CREDITACC
Selling and admin,10.49,9.7,11.89,19.65,30.21,40.41,51.87,80.37,112.95,93.06,CREDITACC
Other Expenses,-1.01,6.39,8.14,10.41,21.88,113.85,-4.65,86.34,254.88,662.15,CREDITACC
Other Income,0.36,1.59,1.81,3.25,2.26,1.08,0.95,1.06,0.87,3.61,CREDITACC
Depreciation,1.31,0.61,0.53,1.92,2.61,4.43,5.17,7.79,19.64,23.43,CREDITACC
Interest,30.28,41.79,72.25,129.05,208.25,316.54,354.39,417.22,574.82,744.67,CREDITACC
Profit before tax,-1.71,7.53,24.8,74.92,129.54,124.3,328.22,497.74,450.89,194.29,CREDITACC
Tax,1.2,-0.39,8.17,26.19,46.31,44.0,115.74,175.98,123.39,51.9,CREDITACC
Net profit,-2.9,7.92,16.63,48.73,83.24,80.3,212.48,321.76,327.5,142.39,CREDITACC
