Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,319.44,317.48,286.13,277.29,112.37,386.0,454.56,437.41,302.64,387.55,PRICOLLTD
Expenses,295.14,301.07,270.53,248.46,115.77,333.84,389.46,380.78,273.87,342.19,PRICOLLTD
Other Income,-14.06,-4.53,-42.06,-117.44,4.99,1.45,0.27,0.79,3.88,2.23,PRICOLLTD
Depreciation,22.78,23.27,23.51,23.13,23.08,23.1,22.78,21.99,21.26,18.64,PRICOLLTD
Interest,6.79,6.14,7.42,10.73,9.73,10.68,11.45,8.67,7.33,8.61,PRICOLLTD
Profit before tax,-19.33,-17.53,-57.39,-122.47,-31.22,19.83,31.14,26.76,4.06,20.34,PRICOLLTD
Tax,-0.25,0.37,-2.24,-1.72,-2.29,-1.44,11.8,23.85,1.65,7.2,PRICOLLTD
Net profit,-19.07,-17.9,-55.15,-120.76,-28.93,21.27,19.34,2.91,2.41,13.13,PRICOLLTD
Operating Profit,24.3,16.41,15.6,28.83,-3.4,52.16,65.1,56.63,28.77,45.36,PRICOLLTD
