Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,6.68,6.7,4.18,6.95,8.97,8.5,81.68,94.97,210.99,30.41,MAHSCOOTER
Raw Material Cost,2.44,3.05,1.79,4.26,3.83,4.58,7.54,7.79,9.5,8.35,MAHSCOOTER
Change in Inventory,-0.24,0.27,-0.12,0.77,-0.79,0.7,-0.1,0.11,1.73,0.28,MAHSCOOTER
Power and Fuel,0.41,0.41,0.35,0.45,0.49,0.61,0.7,1.21,1.16,1.09,MAHSCOOTER
Other Mfr. Exp,0.47,0.52,0.66,1.36,1.21,1.32,2.67,1.23,1.12,1.04,MAHSCOOTER
Employee Cost,71.59,5.64,5.37,5.96,8.15,7.61,8.34,8.23,8.88,8.25,MAHSCOOTER
Selling and admin,0.55,0.33,0.36,0.35,0.36,0.35,0.36,0.51,0.56,0.48,MAHSCOOTER
Other Expenses,-55.03,0.34,0.35,0.32,0.58,0.57,0.59,1.11,0.71,0.78,MAHSCOOTER
Other Income,8.46,53.16,53.31,62.9,108.17,20.73,0.71,0.95,2.83,0.28,MAHSCOOTER
Depreciation,0.96,1.0,0.9,3.16,0.74,0.55,0.75,1.55,1.82,1.93,MAHSCOOTER
Interest,,,,,,,,,,,MAHSCOOTER
Profit before tax,-6.49,48.84,47.59,54.76,100.99,14.34,61.34,74.4,191.8,9.05,MAHSCOOTER
Tax,,,,,,1.27,0.59,1.6,11.86,0.23,MAHSCOOTER
Net profit,-6.49,48.84,47.6,54.76,101.0,13.07,60.76,72.8,179.94,8.81,MAHSCOOTER
