Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,619.09,795.74,777.24,789.57,573.51,557.31,800.17,992.05,3489.99,4749.87,TATASTLLP
Raw Material Cost,437.48,595.78,547.06,586.21,413.93,369.68,500.58,708.69,2392.29,2181.96,TATASTLLP
Change in Inventory,-0.27,2.17,1.69,5.68,-13.0,-3.25,4.73,-0.14,209.65,-56.49,TATASTLLP
Power and Fuel,0.96,0.94,0.84,1.0,1.06,1.04,1.22,1.29,136.25,149.0,TATASTLLP
Other Mfr. Exp,18.92,21.34,23.02,25.68,22.05,30.58,27.41,32.28,388.12,408.34,TATASTLLP
Employee Cost,20.31,28.93,26.84,35.15,33.98,46.31,41.8,44.87,192.11,214.81,TATASTLLP
Selling and admin,27.07,16.85,25.52,20.46,36.03,26.8,32.28,55.21,370.91,553.0,TATASTLLP
Other Expenses,1.1,13.93,10.29,27.51,29.14,17.92,18.85,4.87,64.62,78.26,TATASTLLP
Other Income,22.99,31.55,35.41,55.48,37.3,36.95,42.98,57.66,-81.95,68.64,TATASTLLP
Depreciation,18.37,17.88,17.75,12.94,12.89,12.76,12.3,11.58,310.79,327.19,TATASTLLP
Interest,5.53,7.91,13.22,5.31,5.38,2.44,3.25,3.02,292.84,234.63,TATASTLLP
Profit before tax,112.07,125.9,149.8,136.47,43.35,83.48,210.19,187.76,-530.24,614.83,TATASTLLP
Tax,36.39,40.48,48.62,44.58,11.46,24.73,69.33,63.43,-13.96,42.86,TATASTLLP
Net profit,75.68,85.43,101.18,91.89,31.89,58.74,140.86,124.33,-516.28,571.97,TATASTLLP
