Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2020-06-30 00:00:00,2021-06-30 00:00:00,Company_Name
Cash from Operating Activity,18.79,54.26,0.45,4.95,83.47,107.04,53.66,-130.39,235.37,247.26,PGHL
Cash from Investing Activity,-9.08,-81.82,7.04,10.57,-67.84,-74.97,-47.63,1269.72,164.64,-32.27,PGHL
Cash from Financing Activity,-0.02,,-4.82,-16.62,-11.92,-14.98,-21.98,-30.12,-883.41,-386.63,PGHL
Net Cash Flow,9.69,-27.56,2.67,-1.1,3.71,17.09,-15.95,1109.21,-483.4,-171.64,PGHL
