Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,242.59,298.8,295.36,391.62,361.87,366.49,546.08,702.14,689.1,910.83,SRHHYPOLTD
Raw Material Cost,113.15,153.82,160.7,213.72,218.56,191.46,401.19,390.1,383.58,545.41,SRHHYPOLTD
Change in Inventory,1.27,-0.35,5.01,-1.54,-2.55,0.32,8.3,-6.51,6.1,-1.19,SRHHYPOLTD
Power and Fuel,8.37,22.88,20.61,5.02,0.68,4.7,0.67,0.75,0.35,0.3,SRHHYPOLTD
Other Mfr. Exp,25.63,19.31,22.89,47.01,18.14,42.86,18.57,102.05,100.89,125.02,SRHHYPOLTD
Employee Cost,11.36,11.67,15.04,17.66,13.54,15.8,19.06,21.48,22.53,25.44,SRHHYPOLTD
Selling and admin,31.24,41.74,37.03,50.52,52.3,47.96,60.28,70.46,76.2,74.64,SRHHYPOLTD
Other Expenses,1.98,8.27,11.22,15.5,11.85,14.46,8.82,12.54,9.69,8.51,SRHHYPOLTD
Other Income,-2.94,-4.33,9.21,8.58,2.2,-2.27,18.95,4.63,3.92,6.63,SRHHYPOLTD
Depreciation,12.02,13.2,14.91,9.76,9.72,24.65,18.66,44.92,50.27,50.61,SRHHYPOLTD
Interest,9.65,10.42,15.52,13.72,11.23,8.13,9.07,15.76,10.16,5.48,SRHHYPOLTD
Profit before tax,27.52,12.81,11.66,25.75,25.5,14.52,37.01,42.2,45.45,80.86,SRHHYPOLTD
Tax,9.32,3.52,4.22,6.39,6.79,-3.87,0.41,21.78,7.54,20.27,SRHHYPOLTD
Net profit,18.2,9.29,7.44,19.37,18.72,18.38,36.61,20.43,37.91,60.6,SRHHYPOLTD
