Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.13,18.13,18.13,18.13,18.13,18.13,18.16,18.16,18.16,18.19,CAREERP
Reserves,286.84,302.23,306.45,314.06,328.58,353.54,366.93,377.19,388.33,399.67,CAREERP
Borrowings,,27.15,9.85,9.88,14.13,25.63,67.91,69.64,61.82,56.78,CAREERP
Other Liabilities,11.37,12.86,13.29,18.91,24.02,24.4,25.68,23.95,18.47,17.77,CAREERP
Total,316.34,360.37,347.72,360.98,384.86,421.7,478.68,488.94,486.78,492.41,CAREERP
Net Block,53.48,55.75,98.67,127.17,127.33,132.16,139.98,136.72,135.88,128.5,CAREERP
Capital Work in Progress,24.67,52.02,23.23,0.82,1.11,6.55,0.15,,0.58,3.41,CAREERP
Investments,196.67,227.71,180.54,180.11,174.08,219.57,223.85,192.54,188.38,193.76,CAREERP
Other Assets,41.52,24.89,45.28,52.88,82.34,63.42,114.7,159.68,161.94,166.74,CAREERP
Total,316.34,360.37,347.72,360.98,384.86,421.7,478.68,488.94,486.78,492.41,CAREERP
Receivables,0.9,1.12,1.44,4.08,3.43,1.54,6.39,11.98,12.19,5.6,CAREERP
Inventory,1.98,1.96,2.38,1.91,1.68,1.09,1.33,0.99,0.95,0.86,CAREERP
Cash & Bank,12.47,6.61,3.98,2.05,0.92,3.04,2.96,1.02,1.42,1.84,CAREERP
No. of Equity Shares,18132939.0,18132939.0,18132939.0,18132939.0,18132939.0,18132939.0,18162939.0,18162939.0,18162939.0,18192939.0,CAREERP
New Bonus Shares,,,,,,,,,,,CAREERP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CAREERP
