Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.96,7.96,7.96,7.96,7.96,11.94,13.13,14.32,14.32,14.32,KANPRPLA
Reserves,20.17,27.19,36.5,46.22,60.62,70.47,91.48,112.42,114.25,143.17,KANPRPLA
Borrowings,62.76,76.96,86.42,73.3,65.49,83.24,89.4,127.97,107.1,158.44,KANPRPLA
Other Liabilities,21.23,24.05,30.92,37.33,39.02,26.94,35.49,33.19,30.52,60.59,KANPRPLA
Total,112.12,136.16,161.8,164.81,173.09,192.59,229.5,287.9,266.19,376.52,KANPRPLA
Net Block,45.83,58.03,59.72,66.36,69.62,73.2,78.25,163.85,163.85,184.9,KANPRPLA
Capital Work in Progress,0.5,0.35,,,,2.97,35.42,1.91,0.48,2.3,KANPRPLA
Investments,0.85,0.59,0.59,0.07,0.06,6.14,3.55,6.21,0.24,5.38,KANPRPLA
Other Assets,64.94,77.19,101.49,98.38,103.41,110.28,112.28,115.93,101.62,183.94,KANPRPLA
Total,112.12,136.16,161.8,164.81,173.09,192.59,229.5,287.9,266.19,376.52,KANPRPLA
Receivables,29.27,34.83,46.54,43.53,44.49,52.03,57.86,46.44,40.53,55.53,KANPRPLA
Inventory,25.28,30.92,36.64,32.66,29.03,39.86,40.35,51.76,48.0,102.62,KANPRPLA
Cash & Bank,1.85,1.78,1.52,1.55,1.06,0.56,1.07,1.47,1.24,3.8,KANPRPLA
No. of Equity Shares,7959000.0,7959000.0,7959200.0,7959200.0,7959000.0,11938871.0,14326645.0,14326645.0,14326645.0,14326645.0,KANPRPLA
New Bonus Shares,,,,,,3979624.0,,,,,KANPRPLA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KANPRPLA
